Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38
103,Thibaut Courtois,be BEL,GK,Chelsea,25,1992,35,35,3150,35.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,1840e36d
104,Philippe Coutinho,br BRA,MFFW,Liverpool,25,1992,14,13,1109,12.3,7,6,13,7,0,0,0,0,3.5,3.5,4.7,8.2,69,145,94,0.57,0.49,1.06,0.57,1.06,0.28,0.38,0.67,0.28,0.67,Matches,0ef89a37
105,Martin Cranie,eng ENG,DF,Huddersfield,30,1986,3,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,9e53837d
106,Aaron Cresswell,eng ENG,DF,West Ham,27,1989,36,35,3069,34.1,1,3,4,1,0,0,7,0,0.8,0.8,3.2,3.9,35,128,62,0.03,0.09,0.12,0.03,0.12,0.02,0.09,0.12,0.02,0.12,Matches,4f974391
107,Peter Crouch,eng ENG,FW,Stoke City,36,1981,31,14,1567,17.4,5,2,7,5,0,0,4,0,4.2,4.2,2.8,7.0,9,41,85,0.29,0.11,0.40,0.29,0.40,0.24,0.16,0.40,0.24,0.40,Matches,73d9bdc7
108,Josh Cullen,ie IRL,MF,West Ham,21,1996,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,f6d7d690
109,Charlie Daniels,eng ENG,DFMF,Bournemouth,30,1986,35,34,3002,33.4,1,3,4,1,0,0,0,0,0.6,0.6,2.2,2.8,104,155,165,0.03,0.09,0.12,0.03,0.12,0.02,0.06,0.08,0.02,0.08,Matches,9d107085
110,Danilo,br BRA,DF,Manchester City,26,1991,23,13,1349,15.0,3,2,5,3,0,0,2,0,1.1,1.1,0.2,1.3,40,89,74,0.20,0.13,0.33,0.20,0.33,0.07,0.01,0.09,0.07,0.09,Matches,94b2001f
111,Scott Dann,eng ENG,DF,Crystal Palace,30,1987,17,16,1435,15.9,1,0,1,1,0,0,4,0,2.3,2.3,0.2,2.5,7,42,3,0.06,0.00,0.06,0.06,0.06,0.14,0.01,0.16,0.14,0.16,Matches,52105203
112,Karl Darlow,eng ENG,GK,Newcastle Utd,26,1990,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,cde3309f
113,Matteo Darmian,it ITA,DF,Manchester Utd,27,1989,8,5,444,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,7,16,10,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Matches,96e0490d
114,Ben Davies,wls WAL,DF,Tottenham,24,1993,29,26,2324,25.8,2,6,8,2,0,0,3,0,1.1,1.1,3.2,4.3,73,165,178,0.08,0.23,0.31,0.08,0.31,0.04,0.12,0.16,0.04,0.16,Matches,44781702
115,Tom Davies,eng ENG,MF,Everton,19,1998,33,20,1900,21.1,2,1,3,2,0,0,7,0,1.5,1.5,0.6,2.1,36,62,70,0.09,0.05,0.14,0.09,0.14,0.07,0.03,0.10,0.07,0.10,Matches,9228b07c
116,Steven Davis,nir NIR,MF,Southampton,32,1985,23,17,1521,16.9,3,0,3,3,0,0,0,0,0.9,0.9,1.1,2.0,23,129,56,0.18,0.00,0.18,0.18,0.18,0.05,0.07,0.12,0.05,0.12,Matches,cf15bbb1
117,Craig Dawson,eng ENG,DF,West Brom,27,1990,28,28,2510,27.9,2,0,2,2,0,0,6,0,2.3,2.3,1.2,3.5,18,83,20,0.07,0.00,0.07,0.07,0.07,0.08,0.04,0.13,0.08,0.13,Matches,3e9e06cb
118,Kevin De Bruyne,be BEL,MF,Manchester City,26,1991,37,36,3073,34.1,8,16,24,8,0,0,2,0,5.1,5.1,11.1,16.2,183,388,259,0.23,0.47,0.70,0.23,0.70,0.15,0.32,0.48,0.15,0.48,Matches,e46012d4
119,Troy Deeney,eng ENG,FW,Watford,29,1988,29,20,1844,20.5,5,2,7,2,3,5,1,1,6.9,2.8,2.8,5.7,3,71,126,0.24,0.10,0.34,0.10,0.20,0.33,0.14,0.47,0.14,0.28,Matches,82e34b69
120,Jermain Defoe,eng ENG,FW,Bournemouth,34,1982,24,11,1088,12.1,4,1,5,4,0,0,1,0,3.5,3.5,1.1,4.6,9,10,59,0.33,0.08,0.41,0.33,0.41,0.29,0.09,0.38,0.29,0.38,Matches,f1e8372d
121,Steven Defour,be BEL,MF,Burnley,29,1988,24,24,1997,22.2,1,1,2,1,0,0,6,0,0.8,0.8,1.1,1.9,38,117,30,0.05,0.05,0.09,0.05,0.09,0.03,0.05,0.09,0.03,0.09,Matches,73489527
122,Damien Delaney,ie IRL,DF,Crystal Palace,36,1981,2,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,210d9ecb
123,Fabian Delph,eng ENG,DF,Manchester City,27,1989,22,21,1741,19.3,1,2,3,1,0,0,2,0,0.3,0.3,1.2,1.5,53,132,63,0.05,0.10,0.16,0.05,0.16,0.01,0.06,0.08,0.01,0.08,Matches,111c3236
124,Mousa Dembélé,be BEL,MF,Tottenham,30,1987,28,21,1879,20.9,0,0,0,0,0,0,6,0,0.4,0.4,0.7,1.1,66,211,26,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches,f7ee69fb
125,Laurent Depoitre,be BEL,FW,Huddersfield,28,1988,33,18,1820,20.2,6,1,7,6,0,0,1,0,3.7,3.7,1.4,5.1,11,21,89,0.30,0.05,0.35,0.30,0.35,0.18,0.07,0.25,0.18,0.25,Matches,aa5859cb
126,Mike van der Hoorn,nl NED,DF,Swansea City,24,1992,24,24,1944,21.6,1,0,1,1,0,0,4,0,1.0,1.0,0.6,1.6,8,41,5,0.05,0.00,0.05,0.05,0.05,0.05,0.03,0.07,0.05,0.07,Matches,25f50295
127,Gerard Deulofeu,es ESP,FWMF,Watford,23,1994,7,5,435,4.8,1,0,1,1,0,0,0,0,0.5,0.5,0.6,1.1,23,13,32,0.21,0.00,0.21,0.21,0.21,0.11,0.13,0.24,0.11,0.24,Matches,39583cfd
128,Fousseni Diabaté,ml MLI,MFFW,Leicester City,21,1995,14,5,587,6.5,0,1,1,0,0,0,1,0,0.5,0.5,0.3,0.9,26,18,56,0.00,0.15,0.15,0.00,0.15,0.08,0.05,0.13,0.08,0.13,Matches,d07e3b41
129,Mohamed Diamé,sn SEN,MF,Newcastle Utd,30,1987,31,23,2041,22.7,2,0,2,2,0,0,3,0,1.4,1.4,0.7,2.1,25,81,22,0.09,0.00,0.09,0.09,0.09,0.06,0.03,0.09,0.06,0.09,Matches,b7d082af
130,Brahim Díaz,es ESP,FWDF,Manchester City,17,1999,5,0,55,0.6,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,3,0,15,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.79,0.79,0.79,Matches,407feb71
131,Eric Dier,eng ENG,MFDF,Tottenham,23,1994,34,32,2824,31.4,0,2,2,0,0,0,4,0,2.0,2.0,1.7,3.7,35,213,29,0.00,0.06,0.06,0.00,0.06,0.06,0.05,0.12,0.06,0.12,Matches,ac861941
132,Abdoulaye Doucouré,ml MLI,MF,Watford,24,1993,37,37,3324,36.9,7,3,10,7,0,0,10,0,3.5,3.5,2.3,5.9,73,222,79,0.19,0.08,0.27,0.19,0.27,0.10,0.06,0.16,0.10,0.16,Matches,02b29014
133,Aleksandar Dragovi?,at AUT,DF,Leicester City,26,1991,11,7,769,8.5,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,27,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,6fd8a334
134,Danny Drinkwater,eng ENG,MF,Chelsea,27,1990,12,5,527,5.9,1,0,1,1,0,0,0,0,0.2,0.2,0.3,0.5,3,32,28,0.17,0.00,0.17,0.17,0.17,0.03,0.05,0.08,0.03,0.08,Matches,2649ff32
135,Martin Dúbravka,sk SVK,GK,Newcastle Utd,28,1989,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,3a949a25
136,Shane Duffy,ie IRL,DF,Brighton,25,1992,37,37,3292,36.6,0,1,1,0,0,0,8,0,2.3,2.3,1.1,3.4,8,39,10,0.00,0.03,0.03,0.00,0.03,0.06,0.03,0.09,0.06,0.09,Matches,7314bba4
137,Paul Dummett,wls WAL,DF,Newcastle Utd,25,1991,20,19,1602,17.8,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,8,57,17,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,3fe6bd8c
138,Lewis Dunk,eng ENG,DF,Brighton,25,1991,38,38,3420,38.0,1,1,2,1,0,0,7,0,2.7,2.7,1.2,3.9,25,54,5,0.03,0.03,0.05,0.03,0.05,0.07,0.03,0.10,0.07,0.10,Matches,282f75f3
139,Nathan Dyer,eng ENG,MFFW,Swansea City,29,1987,24,16,1307,14.5,0,0,0,0,0,0,2,0,0.9,0.9,0.8,1.7,53,34,119,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.12,0.06,0.12,Matches,6dfd5af0
140,Ederson,br BRA,GK,Manchester City,23,1993,36,36,3194,35.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,3bb7b8b4
141,Tom Edwards,eng ENG,DFMF,Stoke City,18,1999,6,6,481,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,8,11,4,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches,1b780599
142,Rob Elliot,ie IRL,GK,Newcastle Utd,31,1986,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,b1b25949
143,Mohamed Elneny,eg EGY,MF,Arsenal,25,1992,13,11,867,9.6,0,1,1,0,0,0,3,1,0.3,0.3,0.9,1.2,13,74,21,0.00,0.10,0.10,0.00,0.10,0.03,0.10,0.13,0.03,0.13,Matches,47a34c4f
144,Christian Eriksen,dk DEN,MFFW,Tottenham,25,1992,37,37,3218,35.8,10,10,20,10,0,0,0,0,7.0,7.0,11.6,18.6,83,333,237,0.28,0.28,0.56,0.28,0.56,0.20,0.32,0.52,0.20,0.52,Matches,980522ec
145,Jonny Evans,nir NIR,DF,West Brom,29,1988,28,26,2270,25.2,2,2,4,2,0,0,7,0,2.1,2.1,0.9,3.0,21,56,9,0.08,0.08,0.16,0.08,0.16,0.08,0.03,0.12,0.08,0.12,Matches,f8fcd2a5
146,Patrice Evra,fr FRA,DFMF,West Ham,36,1981,5,3,228,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,51a3caf1
147,?ukasz Fabia?ski,pl POL,GK,Swansea City,32,1985,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,9328b835
148,Cesc Fàbregas,es ESP,MF,Chelsea,30,1987,32,25,2307,25.6,2,4,6,2,0,0,5,2,2.4,2.4,6.8,9.2,55,348,135,0.08,0.16,0.23,0.08,0.23,0.09,0.26,0.36,0.09,0.36,Matches,33508c78
149,Marouane Fellaini,be BEL,MF,Manchester Utd,29,1987,16,5,683,7.6,4,0,4,4,0,0,1,0,3.5,3.5,0.2,3.7,5,19,11,0.53,0.00,0.53,0.53,0.53,0.51,0.03,0.54,0.51,0.54,Matches,87575fd9
150,Kiko Femenía,es ESP,DFFW,Watford,26,1991,23,19,1713,19.0,1,1,2,1,0,0,2,0,0.4,0.4,1.8,2.1,54,72,103,0.05,0.05,0.11,0.05,0.11,0.02,0.09,0.11,0.02,0.11,Matches,e5d01ecf
151,Leroy Fer,nl NED,MF,Swansea City,27,1990,20,15,1397,15.5,1,1,2,1,0,0,5,0,1.6,1.6,1.0,2.7,22,66,23,0.06,0.06,0.13,0.06,0.13,0.11,0.07,0.17,0.11,0.17,Matches,3cefa66a
152,Edimilson Fernandes,ch SUI,MFDF,West Ham,21,1996,14,9,845,9.4,0,1,1,0,0,0,1,0,0.3,0.3,0.3,0.6,12,20,28,0.00,0.11,0.11,0.00,0.11,0.03,0.03,0.07,0.03,0.07,Matches,3bb625ac
153,Federico Fernández,ar ARG,DF,Swansea City,28,1989,30,30,2676,29.7,1,1,2,1,0,0,5,0,0.7,0.7,0.7,1.4,5,72,8,0.03,0.03,0.07,0.03,0.07,0.02,0.02,0.05,0.02,0.05,Matches,f25b010f
154,Fernandinho,br BRA,MF,Manchester City,32,1985,34,33,2881,32.0,5,3,8,5,0,0,7,0,2.1,2.1,2.8,4.9,80,320,38,0.16,0.09,0.25,0.16,0.25,0.06,0.09,0.15,0.06,0.15,Matches,101da2b5
155,Sam Field,eng ENG,MF,West Brom,19,1998,10,7,537,6.0,1,0,1,1,0,0,3,0,0.5,0.5,0.2,0.8,4,32,14,0.17,0.00,0.17,0.17,0.17,0.09,0.04,0.13,0.09,0.13,Matches,bd8a7d05
156,Roberto Firmino,br BRA,FW,Liverpool,25,1991,37,32,2763,30.7,15,7,22,14,1,1,1,0,10.7,9.9,6.5,16.4,91,136,305,0.49,0.23,0.72,0.46,0.68,0.35,0.21,0.56,0.32,0.53,Matches,4c370d81
157,Darren Fletcher,sct SCO,MF,Stoke City,33,1984,27,25,2219,24.7,1,1,2,1,0,0,0,0,0.4,0.4,1.6,1.9,16,100,20,0.04,0.04,0.08,0.04,0.08,0.01,0.06,0.08,0.01,0.08,Matches,184e4970
158,Phil Foden,eng ENG,MFFW,Manchester City,17,2000,5,0,49,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,6,0,3,0.00,1.84,1.84,0.00,1.84,0.00,0.61,0.61,0.00,0.61,Matches,ed1e53f3
159,José Fonte,pt POR,DF,West Ham,33,1983,8,8,688,7.6,0,1,1,0,0,0,0,0,0.6,0.6,0.3,0.9,10,34,3,0.00,0.13,0.13,0.00,0.13,0.08,0.04,0.12,0.08,0.12,Matches,90f87966
160,Fraser Forster,eng ENG,GK,Southampton,29,1988,20,20,1800,20.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,c3e39f12
161,Ben Foster,eng ENG,GK,West Brom,34,1983,37,37,3330,37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,d0b3ceb9
162,Timothy Fosu-Mensah,nl NED,DF,Crystal Palace,19,1998,21,17,1596,17.7,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.6,25,56,31,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,a9142dc3
163,Simon Francis,eng ENG,DF,Bournemouth,32,1985,32,31,2705,30.1,0,1,1,0,0,0,9,2,0.6,0.6,1.5,2.1,33,119,90,0.00,0.03,0.03,0.00,0.03,0.02,0.05,0.07,0.02,0.07,Matches,1e0b6a73
164,Ryan Fraser,sct SCO,MFDF,Bournemouth,23,1994,26,23,2004,22.3,5,3,8,5,0,0,0,0,1.8,1.8,3.3,5.1,74,99,168,0.22,0.13,0.36,0.22,0.36,0.08,0.15,0.23,0.08,0.23,Matches,d56543a0
165,Christian Fuchs,at AUT,DF,Leicester City,31,1986,25,21,1921,21.3,0,1,1,0,0,0,1,0,0.5,0.5,1.2,1.7,28,85,56,0.00,0.05,0.05,0.00,0.05,0.03,0.05,0.08,0.03,0.08,Matches,a67a09fb
166,Jay Fulton,sct SCO,MF,Swansea City,23,1994,2,0,19,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,434ad289
167,Ramiro Funes Mori,ar ARG,DF,Everton,26,1991,4,1,121,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,89cbc961
168,Manolo Gabbiadini,it ITA,FW,Southampton,25,1991,28,11,1081,12.0,5,0,5,4,1,1,2,0,2.5,1.7,0.5,2.2,12,12,58,0.42,0.00,0.42,0.33,0.33,0.21,0.04,0.25,0.14,0.18,Matches,8f866fe8
169,Jesús Gámez,es ESP,DF,Newcastle Utd,32,1985,2,1,98,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,2,10,3,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.20,0.05,0.20,Matches,bd1d1cbb
170,Idrissa Gana Gueye,sn SEN,MF,Everton,27,1989,33,32,2751,30.6,2,1,3,2,0,0,7,2,1.5,1.5,0.8,2.4,26,128,27,0.07,0.03,0.10,0.07,0.10,0.05,0.03,0.08,0.05,0.08,Matches,72c812f3
171,Dwight Gayle,eng ENG,FW,Newcastle Utd,26,1990,35,23,1958,21.8,6,3,9,6,0,0,3,0,8.3,8.3,2.0,10.4,23,24,115,0.28,0.14,0.41,0.28,0.41,0.38,0.09,0.48,0.38,0.48,Matches,e58a03c6
172,Paulo Gazzaniga,ar ARG,GK,Tottenham,25,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,63d17038
173,David de Gea,es ESP,GK,Manchester Utd,26,1990,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,7ba6d84e
174,Kieran Gibbs,eng ENG,DF,West Brom,27,1989,33,32,2827,31.4,0,1,1,0,0,0,3,0,0.4,0.4,1.8,2.2,59,97,89,0.00,0.03,0.03,0.00,0.03,0.01,0.06,0.07,0.01,0.07,Matches,46ee5234
175,Olivier Giroud,fr FRA,FW,Arsenal,30,1986,16,1,388,4.3,4,1,5,4,0,0,0,0,3.3,3.3,0.9,4.2,3,5,39,0.93,0.23,1.16,0.93,1.16,0.76,0.22,0.98,0.76,0.98,Matches,16ceb862
176,Olivier Giroud,fr FRA,FW,Chelsea,30,1986,13,6,613,6.8,3,1,4,3,0,0,0,0,3.6,3.6,2.0,5.6,7,21,61,0.44,0.15,0.59,0.44,0.59,0.53,0.30,0.83,0.53,0.83,Matches,16ceb862
177,Connor Goldson,eng ENG,DF,Brighton,24,1992,3,2,200,2.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,3,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches,56f6f826
178,Heurelho Gomes,br BRA,GK,Watford,36,1981,24,24,2128,23.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,d596e193
179,Joe Gomez,eng ENG,DF,Liverpool,20,1997,23,21,1902,21.1,0,2,2,0,0,0,3,0,0.3,0.3,1.5,1.7,54,154,65,0.00,0.09,0.09,0.00,0.09,0.01,0.07,0.08,0.01,0.08,Matches,7a11550b
180,Dan Gosling,eng ENG,MF,Bournemouth,27,1990,28,21,1947,21.6,2,1,3,2,0,0,8,0,2.1,2.1,0.9,3.0,18,134,25,0.09,0.05,0.14,0.09,0.14,0.10,0.04,0.14,0.10,0.14,Matches,7fec31a0
181,Lee Grant,eng ENG,GK,Stoke City,34,1983,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,9dab6e3b
182,Andre Gray,jm JAM,FW,Watford,26,1991,31,16,1498,16.6,5,2,7,5,0,0,1,0,6.7,6.7,2.1,8.8,18,17,133,0.30,0.12,0.42,0.30,0.42,0.40,0.13,0.53,0.40,0.53,Matches,c24dba2a
183,Demarai Gray,eng ENG,MFFW,Leicester City,21,1996,35,17,1697,18.9,3,1,4,3,0,0,2,0,2.5,2.5,3.4,5.9,80,37,126,0.16,0.05,0.21,0.16,0.21,0.13,0.18,0.31,0.13,0.31,Matches,4468ec10
184,Pascal Groß,de GER,FWMF,Brighton,26,1991,38,35,2928,32.5,7,8,15,6,1,1,2,0,3.3,2.5,8.3,10.8,54,153,241,0.22,0.25,0.46,0.18,0.43,0.10,0.25,0.36,0.08,0.33,Matches,8aec0537
185,Marko Gruji?,rs SRB,MFDF,Liverpool,21,1996,3,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,Matches,8b8e759d
186,?lkay Gündo?an,de GER,MF,Manchester City,26,1990,30,15,1517,16.9,4,1,5,3,1,1,3,0,3.0,2.3,1.7,4.0,61,154,83,0.24,0.06,0.30,0.18,0.24,0.18,0.10,0.28,0.13,0.24,Matches,819b3158
187,Florent Hadergjonaj,xk KVX,DFMF,Huddersfield,23,1994,23,19,1674,18.6,0,1,1,0,0,0,3,0,0.3,0.3,1.5,1.7,40,62,111,0.00,0.05,0.05,0.00,0.05,0.01,0.08,0.09,0.01,0.09,Matches,9aa186b2
188,Massadio Haïdara,ml MLI,FW,Newcastle Utd,24,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,5167c97e
189,Ben Hamer,eng ENG,GK,Leicester City,29,1987,4,3,275,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,d822a850
190,Rekeem Harper,eng ENG,MF,West Brom,17,2000,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.00,0.22,Matches,3c066877
191,Joe Hart,eng ENG,GK,West Ham,30,1987,19,19,1710,19.0,0,1,1,0,0,0,0,0,0.0,0.0,0.7,0.7,0,0,0,0.00,0.05,0.05,0.00,0.05,0.00,0.04,0.04,0.00,0.04,Matches,cb4f24c6
192,Isaac Hayden,eng ENG,MF,Newcastle Utd,22,1995,26,15,1374,15.3,1,0,1,1,0,0,7,0,1.0,1.0,0.6,1.6,17,45,23,0.07,0.00,0.07,0.07,0.07,0.06,0.04,0.10,0.06,0.10,Matches,c951a6df
193,Eden Hazard,be BEL,FWMF,Chelsea,26,1991,34,28,2422,26.9,12,4,16,10,2,2,2,0,7.7,6.2,6.4,12.6,201,218,302,0.45,0.15,0.59,0.37,0.52,0.29,0.24,0.52,0.23,0.47,Matches,a39bb753
194,Tom Heaton,eng ENG,GK,Burnley,31,1986,4,4,305,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,a6de6361
195,Michael Hefele,de GER,DF,Huddersfield,26,1990,2,0,33,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,91bdc54a
196,Ahmed Hegazi,eg EGY,DF,West Brom,26,1991,38,38,3386,37.6,2,0,2,2,0,0,4,0,1.7,1.7,0.6,2.2,9,65,8,0.05,0.00,0.05,0.05,0.05,0.04,0.01,0.06,0.04,0.06,Matches,5540c9dc
197,Tomer Hemed,il ISR,FW,Brighton,30,1987,16,9,849,9.4,2,2,4,2,0,0,0,0,1.9,1.9,0.1,2.0,6,13,51,0.21,0.21,0.42,0.21,0.42,0.20,0.01,0.21,0.20,0.21,Matches,27d7453c
198,Jordan Henderson,eng ENG,MF,Liverpool,27,1990,27,25,2171,24.1,1,1,2,1,0,0,1,0,1.2,1.2,1.8,3.0,32,249,37,0.04,0.04,0.08,0.04,0.08,0.05,0.08,0.13,0.05,0.12,Matches,935e6b8f
199,Jeff Hendrick,ie IRL,FWMF,Burnley,25,1992,34,29,2331,25.9,2,2,4,2,0,0,1,0,2.0,2.0,2.7,4.7,37,80,114,0.08,0.08,0.15,0.08,0.15,0.08,0.10,0.18,0.08,0.18,Matches,989d5705
200,Wayne Hennessey,wls WAL,GK,Crystal Palace,30,1987,27,27,2430,27.0,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,76eca7e2
201,Javier Hernández,mx MEX,FW,West Ham,29,1988,28,16,1548,17.2,8,0,8,8,0,0,3,0,5.0,5.0,1.3,6.3,10,31,103,0.47,0.00,0.47,0.47,0.47,0.29,0.08,0.37,0.29,0.37,Matches,189cee7b
202,Ander Herrera,es ESP,MF,Manchester Utd,27,1989,26,13,1268,14.1,0,2,2,0,0,0,5,0,0.4,0.4,1.6,1.9,12,81,19,0.00,0.14,0.14,0.00,0.14,0.03,0.11,0.14,0.03,0.14,Matches,436a9dd0
203,Son Heung-min,kr KOR,FW,Tottenham,25,1992,37,27,2317,25.7,12,6,18,12,0,0,0,0,10.2,10.2,6.2,16.4,111,92,339,0.47,0.23,0.70,0.47,0.70,0.40,0.24,0.64,0.40,0.64,Matches,92e7e919
204,Wesley Hoedt,nl NED,DF,Southampton,23,1994,28,28,2520,28.0,0,1,1,0,0,0,7,0,1.3,1.3,0.5,1.9,21,143,3,0.00,0.04,0.04,0.00,0.04,0.05,0.02,0.07,0.05,0.07,Matches,875898c7
205,Jonathan Hogg,eng ENG,MF,Huddersfield,28,1988,30,29,2398,26.6,0,0,0,0,0,0,9,2,0.4,0.4,0.4,0.9,21,138,10,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03,Matches,9306d5ea
206,Rob Holding,eng ENG,DF,Arsenal,21,1995,12,9,822,9.1,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.2,6,47,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,d79a8c87
207,José Holebas,gr GRE,DF,Watford,33,1984,28,26,2382,26.5,0,4,4,0,0,0,7,0,0.6,0.6,3.2,3.8,53,98,84,0.00,0.15,0.15,0.00,0.15,0.02,0.12,0.14,0.02,0.14,Matches,12aa7661
208,Mason Holgate,eng ENG,DF,Everton,20,1996,15,13,1184,13.2,0,0,0,0,0,0,3,0,0.6,0.6,0.6,1.2,8,44,25,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,Matches,d0042ab9
