Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38
102,Franco Di Santo,ar ARG,FWMF,Schalke 04,28,1989,30,22,1654,18.4,3,1,4,2,1,1,4,0,3.8,3.0,1.7,4.7,39,31,132,0.16,0.05,0.22,0.11,0.16,0.21,0.09,0.30,0.16,0.25,Matches,549c6ba7
103,Abdou Diallo,sn SEN,DF,Mainz 05,21,1996,27,27,2415,26.8,2,1,3,2,0,0,5,0,2.3,2.3,0.2,2.5,30,100,24,0.07,0.04,0.11,0.07,0.11,0.09,0.01,0.09,0.09,0.09,Matches,fc62f087
104,Daniel Didavi,de GER,MF,Wolfsburg,27,1990,30,26,2237,24.9,9,5,14,9,0,0,4,0,4.1,4.1,2.6,6.7,54,122,162,0.36,0.20,0.56,0.36,0.56,0.16,0.10,0.27,0.16,0.27,Matches,d3096421
105,Dennis Diekmeier,de GER,DF,Hamburger SV,27,1989,22,22,1868,20.8,0,3,3,0,0,0,4,0,0.6,0.6,2.0,2.6,47,79,103,0.00,0.14,0.14,0.00,0.14,0.03,0.10,0.13,0.03,0.13,Matches,6873f3bc
106,Landry Dimata,be BEL,FW,Wolfsburg,19,1997,21,9,902,10.0,0,1,1,0,0,0,1,1,1.5,1.5,0.3,1.8,15,12,64,0.00,0.10,0.10,0.00,0.10,0.15,0.03,0.18,0.15,0.18,Matches,b5f63410
107,Giulio Donati,it ITA,DFFW,Mainz 05,27,1990,29,26,2284,25.4,0,3,3,0,0,0,3,2,0.3,0.3,1.4,1.8,28,65,80,0.00,0.12,0.12,0.00,0.12,0.01,0.06,0.07,0.01,0.07,Matches,22051fbe
108,Ji Dong-won,kr KOR,FWMF,Augsburg,26,1991,3,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,7d841904
109,Anastasios Donis,gr GRE,MFFW,Stuttgart,20,1996,18,11,949,10.5,2,2,4,2,0,0,1,0,4.4,4.4,2.2,6.7,60,13,50,0.19,0.19,0.38,0.19,0.38,0.42,0.21,0.63,0.42,0.63,Matches,0f26fd24
110,Niklas Dorsch,de GER,MF,Bayern Munich,19,1998,1,1,90,1.0,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,0,6,1,1.00,0.00,1.00,1.00,1.00,0.41,0.03,0.45,0.41,0.45,Matches,7f73bdf4
111,Mohamed Dräger,tn TUN,MFFW,Freiburg,21,1996,2,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,8954fddc
112,Aleksandar Dragovi?,at AUT,DF,Leverkusen,26,1991,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,6fd8a334
113,Josip Drmi?,ch SUI,FWMF,M'Gladbach,24,1992,13,4,467,5.2,4,1,5,4,0,0,1,0,2.5,2.5,0.3,2.8,6,4,35,0.77,0.19,0.96,0.77,0.96,0.49,0.05,0.54,0.49,0.54,Matches,15ea94de
114,Rick van Drongelen,nl NED,DF,Hamburger SV,18,1998,18,16,1440,16.0,0,0,0,0,0,0,4,0,0.6,0.6,0.0,0.6,8,53,6,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,f0797d57
115,Ondrej Duda,sk SVK,MF,Hertha BSC,22,1994,17,9,744,8.3,1,0,1,1,0,0,3,0,1.1,1.1,0.3,1.4,8,30,27,0.12,0.00,0.12,0.12,0.12,0.13,0.04,0.17,0.13,0.17,Matches,79ca3e23
116,Mandela Egbo,eng ENG,DFMF,M'Gladbach,19,1997,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,5603d397
117,Johannes Eggestein,de GER,FWDF,Werder Bremen,19,1998,7,0,99,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.8,1.1,4,3,12,0.00,0.00,0.00,0.00,0.00,0.21,0.75,0.96,0.21,0.96,Matches,d571df78
118,Maximilian Eggestein,de GER,MF,Werder Bremen,20,1996,33,31,2692,29.9,2,3,5,2,0,0,3,0,4.9,4.9,2.1,7.0,46,137,114,0.07,0.10,0.17,0.07,0.17,0.16,0.07,0.23,0.16,0.23,Matches,beb882a8
119,Albin Ekdal,se SWE,MF,Hamburger SV,28,1989,19,12,1108,12.3,0,1,1,0,0,0,3,0,0.5,0.5,1.0,1.5,14,67,20,0.00,0.08,0.08,0.00,0.08,0.04,0.08,0.12,0.04,0.12,Matches,f503ea63
120,Josip Elez,hr CRO,DF,Hannover 96,23,1994,11,9,774,8.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,15,39,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,eafac393
121,Nico Elvedi,ch SUI,DF,M'Gladbach,20,1996,33,33,2914,32.4,2,2,4,2,0,0,6,0,1.6,1.6,1.8,3.4,58,139,108,0.06,0.06,0.12,0.06,0.12,0.05,0.06,0.11,0.05,0.11,Matches,48035304
122,Breel Embolo,ch SUI,FWMF,Schalke 04,20,1997,21,9,919,10.2,3,0,3,3,0,0,4,0,4.1,4.1,0.2,4.3,24,25,77,0.29,0.00,0.29,0.29,0.29,0.40,0.02,0.42,0.40,0.42,Matches,0b4f388a
123,Michael Esser,de GER,GK,Hannover 96,29,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,83e0eeb4
124,Alexander Esswein,de GER,FWMF,Hertha BSC,27,1990,16,6,617,6.9,2,1,3,2,0,0,0,0,0.9,0.9,0.3,1.1,14,20,53,0.29,0.15,0.44,0.29,0.44,0.12,0.04,0.17,0.12,0.17,Matches,b48215cd
125,Franck Evina,cm CMR,FW,Bayern Munich,17,2000,2,2,110,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0,2,13,0.00,0.00,0.00,0.00,0.00,0.08,0.16,0.24,0.08,0.24,Matches,44e471ca
126,Marco Fabián,mx MEX,MFFW,Eint Frankfurt,28,1989,7,3,422,4.7,1,0,1,1,0,0,0,0,1.2,1.2,0.7,1.9,11,23,21,0.21,0.00,0.21,0.21,0.21,0.26,0.16,0.41,0.26,0.41,Matches,e665a2db
127,Ralf Fährmann,de GER,GK,Schalke 04,28,1988,34,34,3015,33.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,1e43fad8
128,Simon Falette,gn GUI,DF,Eint Frankfurt,25,1992,27,25,2211,24.6,1,0,1,1,0,0,10,1,1.6,1.6,0.4,2.0,30,109,7,0.04,0.00,0.04,0.04,0.04,0.07,0.02,0.08,0.07,0.08,Matches,b82880c6
129,Felipe,br BRA,DF,Hannover 96,30,1987,6,6,457,5.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,7,23,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches,de164de6
130,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,19,1997,19,17,1560,17.3,1,0,1,1,0,0,2,1,0.2,0.2,0.0,0.2,14,52,5,0.06,0.00,0.06,0.06,0.06,0.01,0.00,0.01,0.01,0.01,Matches,677da306
131,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,30,1986,19,12,1036,11.5,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,3,34,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,8e58987d
132,Alfreð Finnbogason,is ISL,FW,Augsburg,28,1989,22,22,1814,20.2,12,3,15,9,3,3,2,0,10.7,8.4,3.7,12.1,38,41,141,0.60,0.15,0.74,0.45,0.60,0.53,0.19,0.72,0.42,0.60,Matches,f9e7c4ac
133,Viktor Fischer,dk DEN,FWMF,Mainz 05,23,1994,10,3,336,3.7,0,0,0,0,0,0,1,0,0.6,0.6,0.6,1.2,12,11,28,0.00,0.00,0.00,0.00,0.00,0.16,0.15,0.32,0.16,0.32,Matches,b5920350
134,Emil Forsberg,se SWE,MF,RB Leipzig,25,1991,21,15,1370,15.2,2,2,4,1,1,1,0,1,3.3,2.5,2.4,4.9,42,53,98,0.13,0.13,0.26,0.07,0.20,0.22,0.16,0.38,0.17,0.32,Matches,9a2e0ccc
135,Iver Fossum,no NOR,MF,Hannover 96,21,1996,19,13,1306,14.5,1,1,2,1,0,0,0,0,1.1,1.1,1.7,2.8,16,67,56,0.07,0.07,0.14,0.07,0.14,0.08,0.12,0.20,0.08,0.20,Matches,ce218223
136,Raphael Framberger,de GER,DF,Augsburg,21,1995,9,7,696,7.7,0,0,0,0,0,0,3,0,0.0,0.0,1.3,1.3,23,38,40,0.00,0.00,0.00,0.00,0.00,0.01,0.16,0.17,0.01,0.17,Matches,626fab5f
137,Mike Frantz,de GER,MF,Freiburg,30,1986,15,12,1041,11.6,0,1,1,0,0,0,0,0,0.9,0.9,0.7,1.5,7,33,22,0.00,0.09,0.09,0.00,0.09,0.07,0.06,0.13,0.07,0.13,Matches,482b70ad
138,Fabian Frei,ch SUI,MF,Mainz 05,28,1989,11,10,802,8.9,1,0,1,1,0,0,1,0,0.6,0.6,0.7,1.2,3,48,7,0.11,0.00,0.11,0.11,0.11,0.06,0.07,0.14,0.06,0.14,Matches,9fb640a8
139,Marco Friedl,at AUT,DFMF,Werder Bremen,19,1998,9,6,600,6.7,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,7,27,17,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches,f86ad3f5
140,Marco Friedl,at AUT,MF,Bayern Munich,19,1998,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,8,7,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.31,0.00,0.31,Matches,f86ad3f5
141,Chris Führich,de GER,MF,Köln,19,1998,2,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,6,6,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.08,0.03,0.08,Matches,0cf778df
142,Niclas Füllkrug,de GER,FW,Hannover 96,24,1993,34,26,2387,26.5,14,3,17,11,3,4,2,0,11.9,8.7,3.6,12.3,44,55,219,0.53,0.11,0.64,0.41,0.53,0.45,0.14,0.59,0.33,0.47,Matches,4f16405e
143,Mijat Ga?inovi?,rs SRB,MFFW,Eint Frankfurt,22,1995,29,22,1815,20.2,1,3,4,1,0,0,4,0,3.0,3.0,2.7,5.7,39,65,95,0.05,0.15,0.20,0.05,0.20,0.15,0.14,0.28,0.15,0.28,Matches,16daec92
144,Ulisses Garcia,ch SUI,FW,Werder Bremen,21,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,c952f633
145,Jean-Philippe Gbamin,ci CIV,MFDF,Mainz 05,21,1995,30,29,2591,28.8,1,3,4,1,0,0,4,0,1.2,1.2,1.5,2.7,48,128,19,0.03,0.10,0.14,0.03,0.14,0.04,0.05,0.09,0.04,0.09,Matches,6bd603db
146,Theodor Gebre Selassie,cz CZE,DFFW,Werder Bremen,30,1986,32,31,2828,31.4,3,0,3,3,0,0,4,0,2.1,2.1,1.4,3.5,45,114,97,0.10,0.00,0.10,0.10,0.10,0.07,0.05,0.11,0.07,0.11,Matches,3f65898c
147,Dennis Geiger,de GER,MF,Hoffenheim,19,1998,21,20,1588,17.6,2,1,3,2,0,0,9,0,1.9,1.9,1.3,3.2,17,90,50,0.11,0.06,0.17,0.11,0.17,0.11,0.07,0.18,0.11,0.18,Matches,37f606f0
148,Christian Gentner,de GER,MF,Stuttgart,31,1985,27,27,2412,26.8,2,2,4,2,0,0,3,0,2.4,2.4,2.6,5.0,42,141,70,0.07,0.07,0.15,0.07,0.15,0.09,0.10,0.19,0.09,0.19,Matches,a4f94a0d
149,Yannick Gerhardt,de GER,DFMF,Wolfsburg,23,1994,17,12,1228,13.6,1,1,2,1,0,0,1,0,0.6,0.6,0.8,1.4,24,44,67,0.07,0.07,0.15,0.07,0.15,0.04,0.06,0.10,0.04,0.10,Matches,62ab9184
150,Rafa? Gikiewicz,pl POL,GK,Freiburg,29,1987,2,1,154,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,17376543
151,Daniel Ginczek,de GER,FW,Stuttgart,26,1991,23,17,1523,16.9,7,0,7,6,1,1,3,0,7.8,7.0,1.4,8.4,18,31,101,0.41,0.00,0.41,0.35,0.35,0.46,0.08,0.54,0.41,0.50,Matches,e5f63987
152,Matthias Ginter,de GER,DF,M'Gladbach,23,1994,34,34,3060,34.0,5,2,7,5,0,0,2,0,3.8,3.8,1.0,4.8,32,138,16,0.15,0.06,0.21,0.15,0.21,0.11,0.03,0.14,0.11,0.14,Matches,f521b80a
153,Serge Gnabry,de GER,FW,Hoffenheim,22,1995,22,20,1507,16.7,10,5,15,10,0,1,0,0,5.9,5.1,3.4,8.5,74,52,134,0.60,0.30,0.90,0.60,0.90,0.35,0.21,0.56,0.31,0.51,Matches,88e357ef
154,Mario Gómez,de GER,FW,Wolfsburg,32,1985,12,11,936,10.4,1,2,3,1,0,2,0,0,4.4,2.8,1.0,3.9,6,14,56,0.10,0.19,0.29,0.10,0.29,0.42,0.10,0.52,0.27,0.37,Matches,71a20ce8
155,Mario Gómez,de GER,FW,Stuttgart,32,1985,16,16,1385,15.4,8,0,8,8,0,0,3,0,5.7,5.7,2.6,8.3,19,31,85,0.52,0.00,0.52,0.52,0.52,0.37,0.17,0.54,0.37,0.54,Matches,71a20ce8
156,Sergio Gómez,es ESP,MF,Dortmund,16,2000,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.62,0.00,0.62,Matches,01e5f06e
157,Jérôme Gondorf,de GER,MFFW,Werder Bremen,29,1988,21,7,797,8.9,1,1,2,1,0,0,4,0,2.3,2.3,0.7,3.0,18,27,54,0.11,0.11,0.23,0.11,0.23,0.26,0.08,0.34,0.26,0.34,Matches,49ffe0f2
158,Leon Goretzka,de GER,MF,Schalke 04,22,1995,26,21,1982,22.0,4,2,6,3,1,1,3,0,4.4,3.6,1.0,4.6,58,106,79,0.18,0.09,0.27,0.14,0.23,0.20,0.05,0.25,0.16,0.21,Matches,cc86b9a3
159,Mario Götze,de GER,MF,Dortmund,25,1992,23,19,1601,17.8,2,3,5,2,0,0,1,0,2.3,2.3,6.0,8.3,44,125,142,0.11,0.17,0.28,0.11,0.28,0.13,0.34,0.47,0.13,0.47,Matches,9efa1d25
160,Mohamed Gouaida,tn TUN,MF,Hamburger SV,24,1993,1,1,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,d45472b2
161,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,26,1991,27,27,2385,26.5,0,0,0,0,0,0,4,0,1.0,1.0,0.4,1.3,25,108,7,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches,1025db8e
162,Michael Gregoritsch,at AUT,MFFW,Augsburg,23,1994,32,30,2527,28.1,13,3,16,12,1,1,3,0,11.5,10.7,1.3,12.0,41,79,141,0.46,0.11,0.57,0.43,0.53,0.41,0.05,0.46,0.38,0.43,Matches,8e235926
163,Anto Grgi?,ch SUI,MF,Stuttgart,20,1996,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,126cf855
164,Vincenzo Grifo,it ITA,MFFW,M'Gladbach,24,1993,17,9,786,8.7,0,3,3,0,0,0,0,0,0.8,0.8,2.4,3.1,19,44,48,0.00,0.34,0.34,0.00,0.34,0.09,0.27,0.36,0.09,0.36,Matches,54e4866f
165,Florian Grillitsch,at AUT,MF,Hoffenheim,21,1995,25,21,1888,21.0,1,2,3,1,0,0,5,0,1.2,1.2,1.7,2.9,25,108,33,0.05,0.10,0.14,0.05,0.14,0.06,0.08,0.14,0.06,0.14,Matches,ffbbc83b
166,Karim Guédé,sk SVK,FW,Freiburg,32,1985,2,1,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,79fa1799
167,Raphaël Guerreiro,pt POR,DFMF,Dortmund,23,1993,9,6,547,6.1,1,1,2,1,0,0,0,0,1.0,1.0,1.1,2.1,9,33,61,0.16,0.16,0.33,0.16,0.33,0.16,0.19,0.35,0.16,0.35,Matches,048a1cbc
168,Josuha Guilavogui,fr FRA,MF,Wolfsburg,26,1990,29,27,2404,26.7,3,2,5,3,0,0,7,1,1.7,1.7,1.8,3.5,18,171,45,0.11,0.07,0.19,0.11,0.19,0.06,0.07,0.13,0.06,0.13,Matches,e6c43eec
169,Sehrou Guirassy,gn GUI,FW,Köln,21,1996,15,8,851,9.5,4,0,4,2,2,2,2,0,6.4,5.0,0.7,5.7,14,25,72,0.42,0.00,0.42,0.21,0.21,0.68,0.08,0.75,0.52,0.60,Matches,923f4dda
170,Péter Gulácsi,hu HUN,GK,RB Leipzig,27,1990,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,bcb2ccd8
171,Manuel Gulde,de GER,DF,Freiburg,26,1991,17,17,1530,17.0,1,0,1,1,0,0,1,0,1.2,1.2,0.1,1.3,9,43,0,0.06,0.00,0.06,0.06,0.06,0.07,0.00,0.07,0.07,0.07,Matches,25ab9c9c
172,Christian Günter,de GER,DFMF,Freiburg,24,1993,34,34,3060,34.0,1,4,5,1,0,1,2,0,1.9,1.1,3.8,4.9,92,125,177,0.03,0.12,0.15,0.03,0.15,0.06,0.11,0.17,0.03,0.14,Matches,8593f88c
173,Jonathan de Guzmán,nl NED,MF,Eint Frankfurt,29,1987,16,12,1092,12.1,0,3,3,0,0,0,2,0,1.1,1.1,1.3,2.4,28,83,30,0.00,0.25,0.25,0.00,0.25,0.09,0.11,0.19,0.09,0.19,Matches,1bcca8b8
174,Janik Haberer,de GER,MFFW,Freiburg,23,1994,33,31,2748,30.5,3,4,7,2,1,2,9,0,4.9,3.3,3.4,6.7,25,107,129,0.10,0.13,0.23,0.07,0.20,0.16,0.11,0.27,0.11,0.22,Matches,70dcf94d
175,Alexander Hack,de GER,DF,Mainz 05,23,1993,15,14,1287,14.3,1,0,1,1,0,0,2,0,0.7,0.7,0.3,1.0,10,58,4,0.07,0.00,0.07,0.07,0.07,0.05,0.02,0.07,0.05,0.07,Matches,a5ec3ede
176,Robin Hack,de GER,FWMF,Hoffenheim,18,1998,3,1,69,0.8,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,1,1,4,1.30,0.00,1.30,1.30,1.30,0.14,0.11,0.25,0.14,0.25,Matches,0174ba21
177,André Hahn,de GER,FW,Hamburger SV,26,1990,23,14,1358,15.1,3,0,3,3,0,0,0,0,3.5,3.5,0.9,4.4,22,24,96,0.20,0.00,0.20,0.20,0.20,0.23,0.06,0.29,0.23,0.29,Matches,cd82452e
178,Izet Hajrovi?,ba BIH,MFFW,Werder Bremen,25,1991,9,0,189,2.1,0,0,0,0,0,0,3,0,0.3,0.3,0.2,0.5,7,2,20,0.00,0.00,0.00,0.00,0.00,0.13,0.11,0.24,0.13,0.24,Matches,55537f53
179,Sébastien Haller,ci CIV,FW,Eint Frankfurt,23,1994,31,26,2347,26.1,9,4,13,7,2,2,2,0,7.4,5.8,4.1,9.9,28,52,203,0.35,0.15,0.50,0.27,0.42,0.28,0.16,0.44,0.22,0.38,Matches,ba115a40
180,Marcel Halstenberg,de GER,DF,RB Leipzig,25,1991,15,14,1178,13.1,2,2,4,2,0,0,3,0,1.7,1.7,1.3,3.0,21,64,53,0.15,0.15,0.31,0.15,0.31,0.13,0.10,0.23,0.13,0.23,Matches,8ff2354e
181,Tim Handwerker,de GER,MFDF,Köln,19,1998,11,3,396,4.4,0,1,1,0,0,0,0,0,0.3,0.3,1.2,1.5,14,8,21,0.00,0.23,0.23,0.00,0.23,0.07,0.28,0.35,0.07,0.35,Matches,33a81b3d
182,Genki Haraguchi,jp JPN,FW,Hertha BSC,26,1991,7,2,211,2.3,0,0,0,0,0,0,2,1,0.0,0.0,0.8,0.8,9,4,9,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.00,0.34,Matches,f24ea523
183,Amine Harit,ma MAR,MFFW,Schalke 04,20,1997,31,23,2043,22.7,3,3,6,2,1,1,3,0,3.6,2.8,4.4,7.2,121,95,153,0.13,0.13,0.26,0.09,0.22,0.16,0.19,0.35,0.12,0.31,Matches,e7d59f4f
184,Martin Harnik,at AUT,FWMF,Hannover 96,30,1987,30,21,1888,21.0,9,2,11,9,0,0,2,0,8.6,8.6,1.4,10.0,24,50,146,0.43,0.10,0.52,0.43,0.52,0.41,0.07,0.48,0.41,0.48,Matches,99b7584f
185,Makoto Hasebe,jp JPN,DFMF,Eint Frankfurt,33,1984,24,23,2090,23.2,0,0,0,0,0,0,3,1,0.1,0.1,0.1,0.2,16,72,6,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,9ab16552
186,Kai Havertz,de GER,MFFW,Leverkusen,18,1999,30,22,2144,23.8,3,8,11,3,0,0,3,0,3.6,3.6,4.6,8.2,64,149,136,0.13,0.34,0.46,0.13,0.46,0.15,0.19,0.35,0.15,0.35,Matches,fed7cb61
187,Thorgan Hazard,be BEL,MFFW,M'Gladbach,24,1993,34,33,2939,32.7,10,5,15,5,5,6,1,0,14.0,9.3,6.6,15.8,138,124,315,0.31,0.15,0.46,0.15,0.31,0.43,0.20,0.63,0.28,0.48,Matches,50871bcc
188,Jonas Hector,de GER,DFMF,Köln,27,1990,20,20,1759,19.5,2,2,4,2,0,0,4,0,1.1,1.1,1.9,3.0,32,89,108,0.10,0.10,0.20,0.10,0.20,0.06,0.10,0.15,0.06,0.15,Matches,c2009df3
189,Dominique Heintz,de GER,DF,Köln,23,1993,31,31,2790,31.0,1,0,1,1,0,0,3,0,0.5,0.5,0.7,1.1,32,158,9,0.03,0.00,0.03,0.03,0.03,0.02,0.02,0.04,0.02,0.04,Matches,699fb8db
190,Marcel Heller,de GER,FWMF,Augsburg,31,1986,24,14,1299,14.4,0,1,1,0,0,0,1,1,1.5,1.5,2.4,3.9,59,26,112,0.00,0.07,0.07,0.00,0.07,0.10,0.17,0.27,0.10,0.27,Matches,11dbba47
191,Benjamin Henrichs,de GER,DF,Leverkusen,20,1997,23,11,1268,14.1,0,1,1,0,0,0,1,1,0.8,0.8,1.3,2.1,41,71,74,0.00,0.07,0.07,0.00,0.07,0.06,0.09,0.15,0.06,0.15,Matches,0a89e877
192,Patrick Herrmann,de GER,MFFW,M'Gladbach,26,1991,23,12,1124,12.5,0,1,1,0,0,0,0,0,1.9,1.9,1.9,3.8,22,28,87,0.00,0.08,0.08,0.00,0.08,0.15,0.15,0.30,0.15,0.30,Matches,dfb6490a
193,Kaylen Hinds,eng ENG,FW,Wolfsburg,19,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,fdd5d298
194,Martin Hinteregger,at AUT,DF,Augsburg,24,1992,30,29,2655,29.5,0,0,0,0,0,0,3,0,2.2,2.2,0.3,2.5,27,90,10,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.09,0.07,0.09,Matches,080440a4
195,Marwin Hitz,ch SUI,GK,Augsburg,29,1987,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2e7ff968
196,Nicolas Höfler,de GER,MF,Freiburg,27,1990,27,24,2259,25.1,1,3,4,1,0,0,7,1,0.7,0.7,1.8,2.5,16,130,14,0.04,0.12,0.16,0.04,0.16,0.03,0.07,0.10,0.03,0.10,Matches,5d8e331f
197,Jonas Hofmann,de GER,MFFW,M'Gladbach,25,1992,23,12,1033,11.5,0,3,3,0,0,0,0,0,2.1,2.1,3.0,5.1,41,41,92,0.00,0.26,0.26,0.00,0.26,0.18,0.26,0.44,0.18,0.44,Matches,2903a856
198,Marco Höger,de GER,MF,Köln,27,1989,23,20,1674,18.6,0,0,0,0,0,0,4,0,1.0,1.0,0.4,1.4,23,141,28,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches,4114f306
199,Lucas Höler,de GER,FWMF,Freiburg,23,1994,14,12,906,10.1,1,0,1,1,0,0,0,0,2.3,2.3,0.2,2.5,14,21,68,0.10,0.00,0.10,0.10,0.10,0.23,0.02,0.25,0.23,0.25,Matches,ca618d23
200,Lewis Holtby,de GER,MFFW,Hamburger SV,26,1990,16,13,1196,13.3,6,0,6,6,0,0,1,0,3.7,3.7,0.9,4.5,25,56,63,0.45,0.00,0.45,0.45,0.45,0.28,0.06,0.34,0.28,0.34,Matches,410ab123
201,Gerrit Holtmann,ph PHI,FWDF,Mainz 05,22,1995,17,10,901,10.0,2,1,3,2,0,0,1,0,1.3,1.3,1.1,2.4,51,19,68,0.20,0.10,0.30,0.20,0.30,0.13,0.11,0.24,0.13,0.24,Matches,2979c05a
202,Jannes Horn,de GER,DF,Köln,20,1997,11,10,825,9.2,0,0,0,0,0,0,0,0,0.1,0.1,1.4,1.4,20,19,31,0.00,0.00,0.00,0.00,0.00,0.01,0.15,0.15,0.01,0.15,Matches,2b83fa49
203,Timo Horn,de GER,GK,Köln,24,1993,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,3cd9e95a
204,Lukáš Hrádecký,fi FIN,GK,Eint Frankfurt,27,1989,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,ad3389d5
205,Branimir Hrgota,se SWE,MFFW,Eint Frankfurt,24,1993,6,2,196,2.2,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,3,3,17,0.00,0.00,0.00,0.00,0.00,0.21,0.05,0.26,0.21,0.26,Matches,710fbdd1
206,Timo Hübers,de GER,DF,Hannover 96,21,1996,5,5,450,5.0,0,1,1,0,0,0,2,0,0.3,0.3,0.3,0.5,3,13,1,0.00,0.20,0.20,0.00,0.20,0.05,0.05,0.10,0.05,0.10,Matches,94302c52
