Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
412,Petar Sliškovi?,hr CRO,FW,Mainz 05,20,1991,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d91aed65
413,Artur Sobiech,pl POL,FW,Hannover 96,21,1990,12,0,226,2.5,1,0,1,1,0,0,2,1,0.40,0.00,0.40,0.40,0.40,Matches,73d30c88
414,Oliver Sorg,de GER,DF,Freiburg,21,1990,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,541cdd20
415,Elkin Soto,co COL,MF,Mainz 05,30,1980,31,31,2672,29.7,1,4,5,1,0,0,2,0,0.03,0.13,0.17,0.03,0.17,Matches,47bf23f2
416,Tom Starke,de GER,GK,Hoffenheim,30,1981,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5b52d1f7
417,Alexander Stephan,de GER,GK,Nürnberg,24,1986,8,7,675,7.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f81a9826
418,Aleksandar Stevanovi?,de GER,MF,Werder Bremen,19,1992,3,2,167,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,83b7105e
419,Zoltán Stieber,hu HUN,FWMF,Mainz 05,22,1988,7,5,355,3.9,0,1,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches,495b10e2
420,Lars Stindl,de GER,FWMF,Hannover 96,22,1988,28,28,2495,27.7,2,3,5,2,0,0,8,0,0.07,0.11,0.18,0.07,0.18,Matches,7cd6badb
421,Moritz Stoppelkamp,de GER,FWMF,Hannover 96,24,1986,21,4,573,6.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,042cac2d
422,Martin Stranzl,at AUT,DFMF,M'Gladbach,31,1980,22,21,1781,19.8,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,4786c8d5
423,Tobias Strobl,de GER,DFMF,Hoffenheim,21,1990,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,17780d2b
424,Neven Suboti?,rs SRB,DF,Dortmund,22,1988,25,25,2205,24.5,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches,821233cc
425,Richard Sukuta-Pasu,de GER,FW,Kaiserslautern,21,1990,24,12,1123,12.5,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,422f17b8
426,Bo Svensson,dk DEN,DF,Mainz 05,31,1979,8,7,580,6.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,169e872c
427,Jakub ?wierczok,pl POL,FW,Kaiserslautern,18,1992,6,3,284,3.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,cc89c822
428,Ádám Szalai,hu HUN,FW,Mainz 05,23,1987,15,12,1064,11.8,3,1,4,3,0,0,3,1,0.25,0.08,0.34,0.25,0.34,Matches,53e07d0b
429,Jong Tae-se,kp PRK,FW,Köln,27,1984,5,0,152,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,99215031
430,Prince Tagoe,gh GHA,FW,Hoffenheim,24,1986,2,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0d0fce16
431,Serdar Tasci,de GER,DF,Stuttgart,24,1987,28,28,2511,27.9,3,1,4,3,0,0,4,0,0.11,0.04,0.14,0.11,0.14,Matches,7f5ca4f8
432,Marc-André ter Stegen,de GER,GK,M'Gladbach,19,1992,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6f51e382
433,Robert Tesche,de GER,MF,Hamburger SV,24,1987,23,11,1102,12.2,2,0,2,2,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches,037130ca
434,Bjarne Thoelke,de GER,DF,Wolfsburg,19,1992,6,4,372,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f4597502
435,Lennart Thy,de GER,FW,Werder Bremen,19,1992,3,2,155,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,af31925d
436,Christian Tiffert,de GER,MF,Kaiserslautern,29,1982,31,31,2666,29.6,2,1,3,1,1,1,5,0,0.07,0.03,0.10,0.03,0.07,Matches,e6f3a40a
437,Ömer Toprak,tr TUR,DF,Leverkusen,22,1989,27,26,2279,25.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,c5fd13e9
438,Gökhan Töre,tr TUR,FWMF,Hamburger SV,19,1992,22,16,1473,16.4,0,5,5,0,0,0,2,0,0.00,0.31,0.31,0.00,0.31,Matches,51960957
439,Tunay Torun,tr TUR,FWMF,Hertha BSC,21,1990,20,10,856,9.5,4,0,4,4,0,0,3,0,0.42,0.00,0.42,0.42,0.42,Matches,d46ce637
440,Ibrahima Traoré,gn GUI,MF,Stuttgart,23,1988,12,1,258,2.9,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches,096a77c4
441,Kevin Trapp,de GER,GK,Kaiserslautern,21,1990,23,23,2070,23.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ce17b5eb
442,Christian Träsch,de GER,DFMF,Wolfsburg,23,1987,33,29,2627,29.2,0,5,5,0,0,0,3,0,0.00,0.17,0.17,0.00,0.17,Matches,21aa2700
443,Florian Trinks,de GER,MF,Werder Bremen,19,1992,6,3,248,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bc0b0c06
444,Tom Trybull,de GER,DFMF,Werder Bremen,18,1993,15,14,1100,12.2,1,2,3,1,0,0,1,0,0.08,0.16,0.25,0.08,0.25,Matches,552aa16c
445,Anatoliy Tymoshchuk,ua UKR,DFMF,Bayern Munich,32,1979,23,17,1559,17.3,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,48c971c4
446,Atsuto Uchida,jp JPN,DF,Schalke 04,23,1988,18,17,1443,16.0,0,2,2,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches,7c81e887
447,Anthony Ujah,ng NGA,FW,Mainz 05,20,1990,12,4,391,4.3,2,0,2,2,0,0,1,0,0.46,0.00,0.46,0.46,0.46,Matches,99be8fb5
448,Sven Ulreich,de GER,GK,Stuttgart,22,1988,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,7d3e7da6
449,Lars Unnerstall,de GER,GK,Schalke 04,21,1990,21,20,1815,20.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4b1793b0
450,Takashi Usami,jp JPN,FWMF,Bayern Munich,19,1992,3,2,167,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2bed2986
451,Daniel Van Buyten,be BEL,DF,Bayern Munich,33,1978,13,12,1050,11.7,4,0,4,4,0,0,1,0,0.34,0.00,0.34,0.34,0.34,Matches,18a7d190
452,Miro Varvodi?,hr CRO,GK,Köln,22,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,eb79c11a
453,Paul Verhaegh,nl NED,DF,Augsburg,27,1983,26,26,2332,25.9,1,1,2,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,Matches,97655ccd
454,Gil Vermouth,il ISR,MF,Kaiserslautern,25,1985,2,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a9741599
455,Jannik Vestergaard,dk DEN,DF,Hoffenheim,18,1992,23,19,1770,19.7,2,0,2,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,1900032e
456,Vieirinha,pt POR,DFFW,Wolfsburg,25,1986,9,6,513,5.7,0,1,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches,779fe525
457,Isaac Vorsah,gh GHA,DFMF,Hoffenheim,23,1988,21,20,1721,19.1,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,0f4ff44a
458,Boris Vuk?evi?,de GER,MF,Hoffenheim,21,1990,18,14,1335,14.8,2,1,3,2,0,0,1,0,0.13,0.07,0.20,0.13,0.20,Matches,1972bcbb
459,Sandro Wagner,de GER,FW,Werder Bremen,23,1987,7,0,141,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,61b0b44d
460,Sandro Wagner,de GER,FW,Kaiserslautern,23,1987,11,9,814,9.0,0,1,1,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches,61b0b44d
461,Clemens Walch,at AUT,MF,Kaiserslautern,24,1987,5,3,212,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c88d4ab4
462,Roman Weidenfeller,de GER,GK,Dortmund,30,1980,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,16b8fabd
463,Tobias Weis,de GER,MF,Hoffenheim,26,1985,13,11,948,10.5,0,1,1,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,Matches,e7dcf8b9
464,Mitchell Weiser,de GER,DFMF,Köln,17,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,30c220c3
465,Oscar Wendt,se SWE,DFMF,M'Gladbach,25,1985,14,5,531,5.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b69261a0
466,Tobias Werner,de GER,MF,Augsburg,26,1985,22,13,1131,12.6,1,3,4,1,0,0,3,0,0.08,0.24,0.32,0.08,0.32,Matches,882d02a7
467,Wesley,br BRA,MF,Werder Bremen,24,1987,6,1,177,2.0,1,0,1,1,0,0,1,0,0.51,0.00,0.51,0.51,0.51,Matches,ea3f3bfd
468,Heiko Westermann,de GER,DFMF,Hamburger SV,27,1983,33,33,2970,33.0,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches,7beecde1
469,Christian Wetklo,de GER,GK,Mainz 05,31,1980,22,22,1980,22.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,9567b6e2
470,Tim Wiese,de GER,GK,Werder Bremen,29,1981,28,28,2447,27.2,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,1f676dd8
471,Sandro Wieser,li LIE,MF,Hoffenheim,18,1993,1,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e1d546e2
472,Julian Wießmeier,de GER,DFFW,Nürnberg,18,1992,8,1,182,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bee54a20
473,Danny Williams,us USA,DFMF,Hoffenheim,22,1989,24,17,1582,17.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,ec9a28ce
474,Danny Williams,us USA,DFMF,Freiburg,22,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ec9a28ce
475,Pierre de Wit,de GER,MF,Kaiserslautern,23,1987,25,24,1815,20.2,3,1,4,3,0,0,1,0,0.15,0.05,0.20,0.15,0.20,Matches,9f3201ef
476,Andreas Wolf,de GER,DF,Werder Bremen,29,1982,15,14,1226,13.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,69758d30
477,Philipp Wollscheid,de GER,DF,Nürnberg,22,1989,33,33,2912,32.4,2,0,2,2,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches,c4cca587
478,Andrew Wooten,us USA,FWMF,Kaiserslautern,21,1989,7,2,305,3.4,1,0,1,1,0,0,0,0,0.30,0.00,0.30,0.30,0.30,Matches,dacc061c
479,Didier Ya Konan,ci CIV,FWMF,Hannover 96,27,1984,28,16,1756,19.5,6,1,7,6,0,0,3,1,0.31,0.05,0.36,0.31,0.36,Matches,1f73c654
480,Antar Yahia,dz ALG,DF,Kaiserslautern,29,1982,11,9,844,9.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1c999806
481,Samed Ye?il,de GER,FW,Leverkusen,17,1994,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c10ac66a
482,Deniz Y?lmaz,az AZE,FW,Mainz 05,23,1988,2,1,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f8450e74
483,Amin Younes,de GER,FWMF,M'Gladbach,17,1993,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,228f73ae
484,Radoslav Zabavník,sk SVK,DFMF,Mainz 05,30,1980,14,14,1214,13.5,0,2,2,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches,f0778184
485,Steven Zellner,de GER,DFFW,Kaiserslautern,20,1991,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,03ac019e
486,Mohamed Zidan,eg EGY,FW,Mainz 05,29,1981,12,11,898,10.0,7,2,9,7,0,0,0,0,0.70,0.20,0.90,0.70,0.90,Matches,858ecfad
487,Mohamed Zidan,eg EGY,FW,Dortmund,29,1981,2,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,858ecfad
488,Ron-Robert Zieler,de GER,GK,Hannover 96,22,1989,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a0606ae8
489,Matthias Zimmermann,de GER,DFMF,M'Gladbach,19,1992,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e199d5b0
