Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38
102,Thomas Delaney,dk DEN,MF,Dortmund,27,1991,11,11,830,9.2,0,0,0,0,0,0,4,0,0.6,0.6,0.0,0.6,9,28,6,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,fe641c1a
103,Kerem Demirbay,de GER,MF,Leverkusen,26,1993,25,18,1573,17.5,1,5,6,1,0,0,4,1,3.2,3.2,4.1,7.4,34,102,37,0.06,0.29,0.34,0.06,0.34,0.19,0.24,0.42,0.19,0.42,Matches,54b4dc4e
104,Diego Demme,de GER,MF,RB Leipzig,27,1991,17,14,1211,13.5,0,0,0,0,0,0,3,0,0.8,0.8,1.0,1.7,18,112,16,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13,Matches,dc3fa3b5
105,Moussa Diaby,fr FRA,FWMF,Leverkusen,20,1999,28,18,1771,19.7,5,5,10,5,0,0,3,0,5.1,5.1,5.7,10.8,118,44,204,0.25,0.25,0.51,0.25,0.51,0.26,0.29,0.55,0.26,0.55,Matches,aeed5c06
106,Javairô Dilrosun,nl NED,MFFW,Hertha BSC,21,1998,23,16,1309,14.5,4,2,6,4,0,0,2,0,2.8,2.8,1.5,4.2,64,43,65,0.28,0.14,0.41,0.28,0.41,0.19,0.10,0.29,0.19,0.29,Matches,34a0f5ff
107,Ji Dong-won,kr KOR,FWMF,Mainz 05,28,1991,4,1,102,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,7d841904
108,Bas Dost,nl NED,FW,Eint Frankfurt,30,1989,24,16,1475,16.4,8,2,10,8,0,0,2,0,7.8,7.8,2.2,10.0,2,42,72,0.49,0.12,0.61,0.49,0.61,0.48,0.13,0.61,0.48,0.61,Matches,dc90cfbe
109,Mamadou Doucouré,fr FRA,MF,M'Gladbach,21,1998,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,7bd5b8fd
110,Mohamed Dräger,tn TUN,DF,Paderborn 07,23,1996,18,16,1455,16.2,1,3,4,1,0,0,2,0,0.6,0.6,1.2,1.8,61,45,61,0.06,0.19,0.25,0.06,0.25,0.04,0.08,0.11,0.04,0.11,Matches,8954fddc
111,Aleksandar Dragovi?,at AUT,DF,Leverkusen,28,1991,15,10,1029,11.4,0,0,0,0,0,0,7,1,0.7,0.7,0.1,0.8,9,73,1,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,Matches,6fd8a334
112,Dominick Drexler,de GER,MFFW,Köln,29,1990,27,18,1587,17.6,3,4,7,3,0,0,5,0,1.9,1.9,3.5,5.4,50,64,103,0.17,0.23,0.40,0.17,0.40,0.11,0.20,0.31,0.11,0.31,Matches,809940aa
113,Ondrej Duda,sk SVK,MF,Hertha BSC,24,1994,7,6,447,5.0,0,1,1,0,0,0,2,0,0.5,0.5,0.3,0.8,8,17,19,0.00,0.20,0.20,0.00,0.20,0.11,0.05,0.16,0.11,0.16,Matches,79ca3e23
114,Erik Durm,de GER,DFFW,Eint Frankfurt,27,1992,9,6,511,5.7,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,10,15,44,0.00,0.00,0.00,0.00,0.00,0.11,0.04,0.14,0.11,0.14,Matches,cf623c78
115,Johannes Eggestein,de GER,MFFW,Werder Bremen,21,1998,14,4,510,5.7,1,0,1,1,0,0,3,1,0.7,0.7,0.4,1.1,8,11,39,0.18,0.00,0.18,0.18,0.18,0.12,0.07,0.19,0.12,0.19,Matches,d571df78
116,Maximilian Eggestein,de GER,MF,Werder Bremen,22,1996,32,32,2855,31.7,1,3,4,1,0,0,6,0,2.6,2.6,2.2,4.9,50,209,112,0.03,0.09,0.13,0.03,0.13,0.08,0.07,0.15,0.08,0.15,Matches,beb882a8
117,Kingsley Ehizibue,nl NED,DF,Köln,24,1995,31,29,2329,25.9,1,1,2,1,0,0,6,1,1.3,1.3,1.3,2.6,65,65,96,0.04,0.04,0.08,0.04,0.08,0.05,0.05,0.10,0.05,0.10,Matches,76b2817e
118,Ilay Elmkies,il ISR,MF,Hoffenheim,19,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,6cb0211b
119,Nico Elvedi,ch SUI,DF,M'Gladbach,22,1996,32,30,2618,29.1,1,0,1,1,0,0,5,0,0.8,0.8,0.1,0.9,28,70,2,0.03,0.00,0.03,0.03,0.03,0.03,0.00,0.03,0.03,0.03,Matches,48035304
120,Breel Embolo,ch SUI,FWMF,M'Gladbach,22,1997,28,17,1550,17.2,8,5,13,8,0,1,4,0,10.4,9.6,4.3,13.9,35,43,120,0.46,0.29,0.75,0.46,0.75,0.60,0.25,0.85,0.56,0.81,Matches,0b4f388a
121,Alexander Esswein,de GER,FWMF,Hertha BSC,29,1990,7,1,213,2.4,0,0,0,0,0,0,1,0,0.1,0.1,1.4,1.5,5,4,17,0.00,0.00,0.00,0.00,0.00,0.04,0.59,0.63,0.04,0.63,Matches,b48215cd
122,Antony Evans,eng ENG,MFDF,Paderborn 07,20,1998,6,2,156,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.7,1,6,11,0.00,0.00,0.00,0.00,0.00,0.04,0.39,0.43,0.04,0.43,Matches,cce7087c
123,Simon Falette,gn GUI,DF,Eint Frankfurt,27,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches,b82880c6
124,Ohis Felix Uduokhai,de GER,DF,Augsburg,21,1997,26,21,1966,21.8,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,9,55,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,677da306
125,Edimilson Fernandes,ch SUI,MFDF,Mainz 05,23,1996,24,18,1484,16.5,1,0,1,1,0,0,7,1,0.8,0.8,0.3,1.2,12,61,29,0.06,0.00,0.06,0.06,0.06,0.05,0.02,0.07,0.05,0.07,Matches,3bb625ac
126,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,32,1986,11,10,775,8.6,0,0,0,0,0,0,5,1,0.0,0.0,0.1,0.1,0,24,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,8e58987d
127,Oliver Fink,de GER,MFFW,Düsseldorf,37,1982,14,8,675,7.5,0,1,1,0,0,0,2,0,0.5,0.5,0.5,0.9,9,30,43,0.00,0.13,0.13,0.00,0.13,0.06,0.06,0.12,0.06,0.12,Matches,316162b6
128,Alfreð Finnbogason,is ISL,FW,Augsburg,30,1989,21,10,966,10.7,3,1,4,2,1,1,1,0,4.0,3.2,2.4,5.6,6,21,49,0.28,0.09,0.37,0.19,0.28,0.37,0.23,0.60,0.30,0.52,Matches,f9e7c4ac
129,Mark Flekken,nl NED,GK,Freiburg,26,1993,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,a92ab7be
130,Emil Forsberg,se SWE,MF,RB Leipzig,27,1991,22,14,1141,12.7,5,2,7,3,2,2,1,0,3.6,2.0,2.9,4.9,44,74,69,0.39,0.16,0.55,0.24,0.39,0.28,0.23,0.51,0.16,0.39,Matches,9a2e0ccc
131,Raphael Framberger,de GER,DF,Augsburg,23,1995,18,12,1175,13.1,0,2,2,0,0,0,3,0,0.1,0.1,0.8,0.9,19,41,24,0.00,0.15,0.15,0.00,0.15,0.01,0.06,0.07,0.01,0.07,Matches,626fab5f
132,Mike Frantz,de GER,MF,Freiburg,32,1986,18,3,350,3.9,0,1,1,0,0,0,2,0,0.4,0.4,0.9,1.3,4,15,8,0.00,0.26,0.26,0.00,0.26,0.10,0.22,0.33,0.10,0.33,Matches,482b70ad
133,Marco Friedl,at AUT,DFMF,Werder Bremen,21,1998,27,24,2183,24.3,1,3,4,1,0,0,9,0,0.9,0.9,1.7,2.6,24,82,80,0.04,0.12,0.16,0.04,0.16,0.04,0.07,0.11,0.04,0.11,Matches,f86ad3f5
134,Marvin Friedrich,de GER,DF,Union Berlin,23,1995,31,31,2789,31.0,2,0,2,2,0,0,11,1,2.5,2.5,0.1,2.6,14,96,9,0.06,0.00,0.06,0.06,0.06,0.08,0.00,0.08,0.08,0.08,Matches,b77f44a4
135,Samúel Friðjónsson,is ISL,MF,Paderborn 07,23,1996,5,2,192,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,55557b25
136,Niclas Füllkrug,de GER,FW,Werder Bremen,26,1993,8,4,403,4.5,4,1,5,4,0,0,2,0,1.8,1.7,0.6,2.3,11,9,48,0.89,0.22,1.12,0.89,1.12,0.39,0.14,0.53,0.37,0.51,Matches,4f16405e
137,Mijat Ga?inovi?,rs SRB,MFFW,Eint Frankfurt,24,1995,23,11,1048,11.6,0,1,1,0,0,0,2,0,3.1,3.1,1.4,4.5,26,32,56,0.00,0.09,0.09,0.00,0.09,0.27,0.12,0.39,0.27,0.39,Matches,16daec92
138,Theodor Gebre Selassie,cz CZE,DFMF,Werder Bremen,32,1986,28,28,2427,27.0,2,2,4,2,0,0,2,0,1.5,1.5,1.3,2.8,32,86,89,0.07,0.07,0.15,0.07,0.15,0.06,0.05,0.10,0.06,0.10,Matches,3f65898c
139,Dennis Geiger,de GER,MF,Hoffenheim,21,1998,21,13,1136,12.6,0,3,3,0,0,0,3,0,0.9,0.9,2.0,2.9,18,75,46,0.00,0.24,0.24,0.00,0.24,0.07,0.16,0.23,0.07,0.23,Matches,37f606f0
140,Christian Gentner,de GER,MF,Union Berlin,33,1985,31,29,2443,27.1,3,2,5,3,0,0,4,0,2.4,2.4,2.5,4.9,23,109,71,0.11,0.07,0.18,0.11,0.18,0.09,0.09,0.18,0.09,0.18,Matches,a4f94a0d
141,Yannick Gerhardt,de GER,MF,Wolfsburg,25,1994,18,7,828,9.2,2,0,2,2,0,0,1,0,2.0,2.0,0.2,2.1,19,42,21,0.22,0.00,0.22,0.22,0.22,0.21,0.02,0.23,0.21,0.23,Matches,62ab9184
142,Niko Gießelmann,de GER,DF,Düsseldorf,27,1991,25,22,2057,22.9,1,1,2,1,0,0,6,0,0.6,0.6,1.6,2.2,34,100,60,0.04,0.04,0.09,0.04,0.09,0.03,0.07,0.10,0.03,0.10,Matches,7242b495
143,Rafa? Gikiewicz,pl POL,GK,Union Berlin,31,1987,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,17376543
144,Daniel Ginczek,de GER,FW,Wolfsburg,28,1991,18,9,768,8.5,3,1,4,3,0,0,2,0,3.2,3.2,1.6,4.8,11,16,66,0.35,0.12,0.47,0.35,0.47,0.37,0.19,0.56,0.37,0.56,Matches,e5f63987
145,Matthias Ginter,de GER,DF,M'Gladbach,25,1994,31,31,2780,30.9,1,1,2,1,0,0,2,0,1.7,1.7,1.1,2.9,29,149,9,0.03,0.03,0.06,0.03,0.06,0.06,0.04,0.09,0.06,0.09,Matches,f521b80a
146,Klaus Gjasula,al ALB,MF,Paderborn 07,29,1989,29,28,2280,25.3,2,1,3,2,0,1,17,0,2.1,1.3,1.4,2.8,13,114,24,0.08,0.04,0.12,0.08,0.12,0.08,0.06,0.14,0.05,0.11,Matches,431c837b
147,Serge Gnabry,de GER,FWMF,Bayern Munich,24,1995,31,26,2193,24.4,12,10,22,12,0,0,0,0,13.1,13.1,12.1,25.2,118,92,337,0.49,0.41,0.90,0.49,0.90,0.54,0.50,1.03,0.54,1.03,Matches,88e357ef
148,Akaki Gogia,de GER,MFFW,Union Berlin,27,1992,3,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,5,12,0.00,0.00,0.00,0.00,0.00,0.02,0.20,0.22,0.02,0.22,Matches,deee6467
149,Benjamin Goller,de GER,FWMF,Werder Bremen,20,1999,10,2,288,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,16,4,22,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.07,0.05,0.07,Matches,d5980989
150,Jérôme Gondorf,de GER,MF,Freiburg,31,1988,2,2,120,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,0,7,1,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches,49ffe0f2
151,Leon Goretzka,de GER,MF,Bayern Munich,24,1995,24,17,1512,16.8,6,5,11,6,0,0,2,0,5.5,5.5,2.9,8.5,29,110,63,0.36,0.30,0.65,0.36,0.65,0.33,0.18,0.50,0.33,0.50,Matches,cc86b9a3
152,Mario Götze,de GER,FW,Dortmund,27,1992,15,5,521,5.8,3,0,3,2,1,1,0,0,2.0,1.2,1.3,2.6,10,29,56,0.52,0.00,0.52,0.35,0.35,0.35,0.23,0.58,0.21,0.45,Matches,9efa1d25
153,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,28,1991,21,18,1645,18.3,0,1,1,0,0,0,5,0,0.0,0.0,0.2,0.2,11,40,3,0.00,0.05,0.05,0.00,0.05,0.00,0.01,0.01,0.00,0.01,Matches,1025db8e
154,Michael Gregoritsch,at AUT,MFFW,Augsburg,25,1994,6,4,303,3.4,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.8,4,9,11,0.00,0.00,0.00,0.00,0.00,0.07,0.17,0.23,0.07,0.23,Matches,8e235926
155,Michael Gregoritsch,at AUT,FW,Schalke 04,25,1994,14,10,829,9.2,1,1,2,1,0,0,2,0,3.9,3.9,0.7,4.6,3,16,46,0.11,0.11,0.22,0.11,0.22,0.42,0.08,0.50,0.42,0.50,Matches,8e235926
156,Vincenzo Grifo,it ITA,MF,Hoffenheim,26,1993,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,54e4866f
157,Vincenzo Grifo,it ITA,MFFW,Freiburg,26,1993,26,17,1618,18.0,4,8,12,3,1,1,1,1,3.5,2.7,6.3,9.1,50,83,112,0.22,0.44,0.67,0.17,0.61,0.19,0.35,0.54,0.15,0.49,Matches,54e4866f
158,Florian Grillitsch,at AUT,MFDF,Hoffenheim,23,1995,31,28,2408,26.8,0,3,3,0,0,0,3,0,1.3,1.3,2.3,3.6,37,156,32,0.00,0.11,0.11,0.00,0.11,0.05,0.09,0.13,0.05,0.13,Matches,ffbbc83b
159,Christian Groß,de GER,DFMF,Werder Bremen,30,1989,14,10,872,9.7,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,13,28,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches,14a7af33
160,Carlos Gruezo,ec ECU,MF,Augsburg,24,1995,11,10,886,9.8,0,1,1,0,0,0,3,0,0.2,0.2,0.2,0.3,5,34,7,0.00,0.10,0.10,0.00,0.10,0.02,0.02,0.03,0.02,0.03,Matches,f2dd9a21
161,Marko Gruji?,rs SRB,MF,Hertha BSC,23,1996,29,29,2415,26.8,4,1,5,4,0,0,9,0,4.9,4.9,0.7,5.6,22,123,41,0.15,0.04,0.19,0.15,0.19,0.18,0.02,0.21,0.18,0.21,Matches,8b8e759d
162,Raphaël Guerreiro,pt POR,DFMF,Dortmund,25,1993,29,26,2335,25.9,8,2,10,8,0,0,3,0,4.6,4.6,3.0,7.6,75,163,131,0.31,0.08,0.39,0.31,0.39,0.18,0.12,0.29,0.18,0.29,Matches,048a1cbc
163,Babacar Guèye,sn SEN,FW,Paderborn 07,24,1994,3,1,110,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.4,0,1,6,0.00,0.00,0.00,0.00,0.00,0.20,0.10,0.30,0.20,0.30,Matches,4942dad3
164,Josuha Guilavogui,fr FRA,MFDF,Wolfsburg,28,1990,25,23,2062,22.9,0,1,1,0,0,0,7,1,1.3,1.3,1.0,2.3,13,96,23,0.00,0.04,0.04,0.00,0.04,0.06,0.05,0.10,0.06,0.10,Matches,e6c43eec
165,Péter Gulácsi,hu HUN,GK,RB Leipzig,29,1990,32,32,2880,32.0,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,0,2,0,0.00,0.03,0.03,0.00,0.03,0.00,0.01,0.01,0.00,0.01,Matches,bcb2ccd8
166,Manuel Gulde,de GER,DF,Freiburg,28,1991,17,15,1371,15.2,1,0,1,1,0,0,0,0,1.6,1.6,0.2,1.8,17,62,4,0.07,0.00,0.07,0.07,0.07,0.10,0.02,0.12,0.10,0.12,Matches,25ab9c9c
167,Christian Günter,de GER,DF,Freiburg,26,1993,34,34,3029,33.7,2,8,10,2,0,0,2,0,1.3,1.3,8.8,10.1,113,119,217,0.06,0.24,0.30,0.06,0.30,0.04,0.26,0.30,0.04,0.30,Matches,8593f88c
168,Jonathan de Guzmán,nl NED,MF,Eint Frankfurt,31,1987,8,0,87,1.0,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.5,3,10,7,0.00,1.03,1.03,0.00,1.03,0.04,0.51,0.55,0.04,0.55,Matches,1bcca8b8
169,Erling Haaland,no NOR,FW,Dortmund,19,2000,15,11,1063,11.8,13,2,15,13,0,0,0,0,8.8,8.8,1.2,10.0,22,21,69,1.10,0.17,1.27,1.10,1.27,0.74,0.10,0.85,0.74,0.85,Matches,1f44ac21
170,Janik Haberer,de GER,MFFW,Freiburg,25,1994,26,20,1721,19.1,2,2,4,2,0,0,5,1,0.6,0.6,1.5,2.2,19,76,62,0.10,0.10,0.21,0.10,0.21,0.03,0.08,0.11,0.03,0.11,Matches,70dcf94d
171,Alexander Hack,de GER,DF,Mainz 05,25,1993,14,9,805,8.9,0,0,0,0,0,0,2,0,0.5,0.5,0.3,0.8,9,37,3,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches,a5ec3ede
172,André Hahn,de GER,FWMF,Augsburg,28,1990,15,8,702,7.8,1,0,1,1,0,1,6,1,2.6,1.9,0.6,2.5,15,9,34,0.13,0.00,0.13,0.13,0.13,0.34,0.08,0.41,0.24,0.31,Matches,cd82452e
173,Amadou Haidara,ml MLI,MF,RB Leipzig,21,1998,19,5,756,8.4,0,1,1,0,0,0,1,0,0.7,0.7,2.2,2.9,15,55,36,0.00,0.12,0.12,0.00,0.12,0.09,0.26,0.34,0.09,0.34,Matches,92432bc6
174,Achraf Hakimi,ma MAR,DFMF,Dortmund,20,1998,33,29,2715,30.2,5,10,15,5,0,0,5,0,4.9,4.9,5.3,10.2,159,168,323,0.17,0.33,0.50,0.17,0.50,0.16,0.18,0.34,0.16,0.34,Matches,e42d61c7
175,Marcel Halstenberg,de GER,DF,RB Leipzig,27,1991,29,28,2520,28.0,3,3,6,3,0,0,6,1,2.1,2.1,4.0,6.1,65,155,91,0.11,0.11,0.21,0.11,0.21,0.08,0.14,0.22,0.08,0.22,Matches,8ff2354e
176,Amine Harit,ma MAR,MFFW,Schalke 04,22,1997,25,24,2102,23.4,6,4,10,5,1,1,3,0,3.3,2.5,3.8,6.3,94,134,149,0.26,0.17,0.43,0.21,0.39,0.14,0.16,0.30,0.11,0.27,Matches,e7d59f4f
177,Martin Harnik,at AUT,MFFW,Werder Bremen,32,1987,2,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,99b7584f
178,Makoto Hasebe,jp JPN,DFMF,Eint Frankfurt,35,1984,23,21,1968,21.9,0,0,0,0,0,0,3,0,0.0,0.0,0.4,0.4,47,132,6,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,9ab16552
179,Kai Havertz,de GER,MFFW,Leverkusen,20,1999,30,29,2454,27.3,12,6,18,11,1,1,3,0,9.1,8.4,7.8,16.1,119,139,250,0.44,0.22,0.66,0.40,0.62,0.34,0.28,0.62,0.31,0.59,Matches,fed7cb61
180,Thorgan Hazard,be BEL,FWMF,Dortmund,26,1993,33,28,2380,26.4,7,13,20,7,0,0,3,0,5.4,5.4,7.9,13.4,100,95,281,0.26,0.49,0.76,0.26,0.76,0.21,0.30,0.51,0.21,0.51,Matches,50871bcc
181,Jonas Hector,de GER,MFDF,Köln,29,1990,29,28,2433,27.0,4,2,6,4,0,0,9,0,1.9,1.8,3.5,5.3,25,128,63,0.15,0.07,0.22,0.15,0.22,0.07,0.13,0.20,0.07,0.20,Matches,c2009df3
182,Dominique Heintz,de GER,DF,Freiburg,25,1993,28,27,2434,27.0,0,1,1,0,0,0,2,0,0.2,0.2,0.2,0.5,27,100,6,0.00,0.04,0.04,0.00,0.04,0.01,0.01,0.02,0.01,0.02,Matches,699fb8db
183,Rouwen Hennings,de GER,FW,Düsseldorf,31,1987,32,27,2459,27.3,15,0,15,11,4,4,4,0,10.8,7.7,1.1,8.7,13,58,164,0.55,0.00,0.55,0.40,0.40,0.40,0.04,0.44,0.28,0.32,Matches,17611373
184,Lucas Hernández,fr FRA,DF,Bayern Munich,23,1996,19,10,920,10.2,0,1,1,0,0,0,3,0,0.4,0.4,1.1,1.5,17,44,26,0.00,0.10,0.10,0.00,0.10,0.04,0.11,0.15,0.04,0.15,Matches,c3ee18ef
185,Patrick Herrmann,de GER,FWMF,M'Gladbach,28,1991,27,16,1453,16.1,6,6,12,6,0,0,4,0,6.9,6.9,4.9,11.7,38,35,148,0.37,0.37,0.74,0.37,0.74,0.42,0.30,0.73,0.42,0.73,Matches,dfb6490a
186,Martin Hinteregger,at AUT,DF,Eint Frankfurt,26,1992,31,30,2721,30.2,8,1,9,8,0,0,8,0,3.8,3.8,1.0,4.8,35,118,35,0.26,0.03,0.30,0.26,0.30,0.13,0.03,0.16,0.13,0.16,Matches,080440a4
187,Marwin Hitz,ch SUI,GK,Dortmund,31,1987,4,3,290,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2e7ff968
188,André Hoffmann,de GER,DF,Düsseldorf,26,1993,29,27,2428,27.0,2,1,3,2,0,0,7,0,1.1,1.1,0.4,1.5,3,53,2,0.07,0.04,0.11,0.07,0.11,0.04,0.02,0.06,0.04,0.06,Matches,34b306a1
189,Nicolas Höfler,de GER,MF,Freiburg,29,1990,32,31,2783,30.9,1,0,1,1,0,0,9,0,2.6,2.6,0.5,3.2,33,145,20,0.03,0.00,0.03,0.03,0.03,0.09,0.02,0.10,0.09,0.10,Matches,5d8e331f
190,Jonas Hofmann,de GER,MFFW,M'Gladbach,27,1992,24,18,1633,18.1,5,3,8,5,0,0,3,0,4.4,4.4,3.5,7.9,42,80,67,0.28,0.17,0.44,0.28,0.44,0.24,0.19,0.43,0.24,0.43,Matches,2903a856
191,Jonas Hofmann,de GER,MF,Schalke 04,22,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,9908c518
192,Marco Höger,de GER,MF,Köln,29,1989,15,6,676,7.5,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,7,40,9,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,4114f306
193,Lucas Höler,de GER,FWMF,Freiburg,25,1994,34,28,2485,27.6,8,2,10,8,0,1,4,0,8.9,8.1,2.3,10.4,59,41,180,0.29,0.07,0.36,0.29,0.36,0.32,0.08,0.40,0.29,0.38,Matches,ca618d23
194,Gerrit Holtmann,ph PHI,MFDF,Paderborn 07,24,1995,24,13,1065,11.8,1,0,1,1,0,0,1,1,1.1,1.1,1.4,2.6,59,25,75,0.08,0.00,0.08,0.08,0.08,0.10,0.12,0.22,0.10,0.22,Matches,2979c05a
195,Luca Horn,de GER,DF,Wolfsburg,20,1998,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,60dfc525
196,Timo Horn,de GER,GK,Köln,26,1993,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,3cd9e95a
197,Lukáš Hrádecký,fi FIN,GK,Leverkusen,29,1989,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,ad3389d5
198,Benjamin Hübner,de GER,DF,Hoffenheim,30,1989,25,25,2070,23.0,1,4,5,1,0,0,6,2,2.0,2.0,2.0,4.0,23,128,7,0.04,0.17,0.22,0.04,0.22,0.09,0.09,0.17,0.09,0.17,Matches,99de6b6f
199,Florian Hübner,de GER,DF,Union Berlin,28,1991,11,9,850,9.4,0,0,0,0,0,0,2,0,1.5,1.5,0.4,1.9,0,12,3,0.00,0.00,0.00,0.00,0.00,0.16,0.04,0.20,0.16,0.20,Matches,e87ad81a
200,Mats Hummels,de GER,DF,Dortmund,30,1988,31,31,2581,28.7,1,3,4,1,0,0,8,1,1.9,1.9,2.0,3.9,23,142,8,0.03,0.10,0.14,0.03,0.14,0.07,0.07,0.14,0.07,0.14,Matches,05d548d8
201,Uwe Hünemeier,de GER,DF,Paderborn 07,33,1986,16,13,1209,13.4,1,0,1,0,1,1,7,1,1.5,0.7,0.3,1.0,13,68,4,0.07,0.00,0.07,0.00,0.00,0.11,0.02,0.14,0.06,0.08,Matches,f42456eb
202,Jannik Huth,de GER,GK,Paderborn 07,25,1994,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,e8fd2e5b
203,Iago,br BRA,DFMF,Augsburg,22,1997,10,7,674,7.5,1,1,2,1,0,0,0,0,0.7,0.7,0.5,1.2,12,20,10,0.13,0.13,0.27,0.13,0.27,0.09,0.07,0.16,0.09,0.16,Matches,054849d2
204,Vedad Ibiševi?,ba BIH,FW,Hertha BSC,34,1984,25,15,1257,14.0,7,2,9,6,1,1,4,0,5.4,4.7,2.5,7.1,8,23,75,0.50,0.14,0.64,0.43,0.57,0.39,0.18,0.57,0.33,0.51,Matches,c3fd9887
205,Luc Ihorst,de GER,FW,Werder Bremen,19,2000,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,e5cad51e
206,Stefan Ilsanker,at AUT,DF,RB Leipzig,30,1989,6,5,418,4.6,0,0,0,0,0,0,2,0,0.7,0.7,0.1,0.8,2,26,0,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.16,0.15,0.16,Matches,8494acc4
