Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,-9999
209,Gian-Luca Itter,de GER,DF,Wolfsburg,19,1999,2,1,94,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,e6c15f6e
210,Koo Ja-cheol,kr KOR,MF,Augsburg,29,1989,26,19,1640,18.2,2,1,3,2,0,0,3,0,3.7,3.7,0.8,4.5,24,65,48,0.11,0.05,0.16,0.11,0.16,0.20,0.05,0.25,0.20,0.25,Matches,3c05e082
211,Lukas Jäger,at AUT,FWMF,Nürnberg,24,1994,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches,6be813ab
212,Christoph Janker,de GER,MFFW,Augsburg,33,1985,4,1,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,cf01fe3a
213,Tony Jantschke,de GER,DF,M'Gladbach,28,1990,14,10,933,10.4,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,7,36,2,0.00,0.10,0.10,0.00,0.10,0.02,0.03,0.06,0.02,0.06,Matches,34b54da7
214,Rune Jarstein,no NOR,GK,Hertha BSC,33,1984,31,31,2745,30.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,27d2618c
215,Dennis Jastrzembski,pl POL,FWDF,Hertha BSC,18,2000,5,0,61,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,1,5,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.12,0.04,0.12,Matches,6bba916f
216,Tin Jedvaj,hr CRO,DF,Leverkusen,22,1995,16,13,1121,12.5,0,0,0,0,0,0,3,0,0.7,0.7,0.2,1.0,21,54,36,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches,f820504e
217,Fredrik Jensen,fi FIN,FWMF,Augsburg,20,1997,6,2,207,2.3,0,0,0,0,0,0,0,0,0.3,0.3,0.8,1.0,3,3,9,0.00,0.00,0.00,0.00,0.00,0.12,0.33,0.45,0.12,0.45,Matches,3eeb80e0
218,Joelinton,br BRA,FWMF,Hoffenheim,21,1996,28,25,2130,23.7,7,5,12,7,0,0,5,0,8.3,8.3,5.2,13.5,53,72,160,0.30,0.21,0.51,0.30,0.51,0.35,0.22,0.57,0.35,0.57,Matches,c17bfb65
219,Aron Jóhannsson,us USA,MF,Werder Bremen,27,1990,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,c0dc9fc7
220,Fabian Johnson,us USA,DFFW,M'Gladbach,30,1987,18,11,1012,11.2,1,0,1,1,0,0,1,0,1.1,1.1,0.5,1.6,20,43,43,0.09,0.00,0.09,0.09,0.09,0.09,0.05,0.14,0.09,0.14,Matches,76e5da9d
221,Jonathas,br BRA,FW,Hannover 96,29,1989,10,6,607,6.7,3,1,4,2,1,1,3,1,2.3,1.5,0.1,1.6,9,8,33,0.44,0.15,0.59,0.30,0.44,0.34,0.01,0.35,0.22,0.24,Matches,531807b3
222,Luka Jovi?,rs SRB,FWMF,Eint Frankfurt,20,1997,32,25,2243,24.9,17,5,22,16,1,1,1,0,14.9,14.1,3.9,18.0,34,64,164,0.68,0.20,0.88,0.64,0.84,0.60,0.16,0.75,0.57,0.72,Matches,4d8cd038
223,Sebastian Jung,de GER,DF,Wolfsburg,28,1990,1,1,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches,86b30561
224,Ozan Kabak,tr TUR,DF,Stuttgart,18,2000,15,15,1350,15.0,3,0,3,3,0,0,4,0,1.3,1.3,0.1,1.4,13,44,4,0.20,0.00,0.20,0.20,0.20,0.09,0.00,0.09,0.09,0.09,Matches,2d61d13a
225,Pavel Kade?ábek,cz CZE,DF,Hoffenheim,26,1992,29,28,2509,27.9,3,4,7,3,0,0,7,0,3.8,3.8,6.1,9.9,74,91,224,0.11,0.14,0.25,0.11,0.25,0.14,0.22,0.36,0.14,0.36,Matches,79c90e45
226,Shinji Kagawa,jp JPN,MF,Dortmund,29,1989,2,1,98,1.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,4,6,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.40,0.40,0.40,Matches,5afafbfe
227,Florian Kainz,at AUT,FW,Werder Bremen,25,1992,8,5,373,4.1,0,1,1,0,0,0,2,0,0.4,0.4,0.7,1.1,19,27,47,0.00,0.24,0.24,0.00,0.24,0.10,0.16,0.26,0.10,0.26,Matches,94c18565
228,Salomon Kalou,ci CIV,FWMF,Hertha BSC,32,1985,30,27,2317,25.7,8,2,10,5,3,3,0,0,10.1,7.7,5.1,12.9,77,87,184,0.31,0.08,0.39,0.19,0.27,0.39,0.20,0.59,0.30,0.50,Matches,2042d931
229,Marcin Kami?ski,pl POL,DF,Düsseldorf,26,1992,27,27,2430,27.0,0,1,1,0,0,0,1,0,0.7,0.7,0.4,1.2,25,78,6,0.00,0.04,0.04,0.00,0.04,0.03,0.02,0.04,0.03,0.04,Matches,463503e2
230,Patrick Kammerbauer,de GER,FW,Freiburg,21,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,8bdcb6fd
231,Kevin Kampl,si SVN,MF,RB Leipzig,27,1990,27,25,2113,23.5,2,5,7,2,0,0,5,0,1.8,1.8,4.4,6.2,84,195,67,0.09,0.21,0.30,0.09,0.30,0.08,0.19,0.26,0.08,0.26,Matches,b825a650
232,Stefanos Kapino,gr GRE,GK,Werder Bremen,24,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,62ba5881
233,Kenan Karaman,tr TUR,FWMF,Düsseldorf,24,1994,21,9,919,10.2,3,1,4,3,0,0,0,0,3.4,3.4,2.1,5.5,32,21,87,0.29,0.10,0.39,0.29,0.39,0.33,0.21,0.54,0.33,0.54,Matches,8f0f2230
234,Marc-Oliver Kempf,de GER,DF,Stuttgart,23,1995,23,23,2025,22.5,2,0,2,2,0,0,3,0,1.7,1.7,0.3,2.0,20,99,4,0.09,0.00,0.09,0.09,0.09,0.07,0.02,0.09,0.07,0.09,Matches,815c314f
235,Sebastian Kerk,de GER,MFFW,Nürnberg,24,1994,21,17,1179,13.1,0,1,1,0,0,0,0,0,0.8,0.8,2.9,3.7,10,20,53,0.00,0.08,0.08,0.00,0.08,0.06,0.22,0.28,0.06,0.28,Matches,87fdfb9b
236,Rani Khedira,de GER,DFMF,Augsburg,24,1994,30,30,2624,29.2,4,1,5,4,0,0,6,0,1.5,1.5,0.6,2.1,14,72,27,0.14,0.03,0.17,0.14,0.17,0.05,0.02,0.07,0.05,0.07,Matches,59e4b92e
237,Isaac Kiese Thelin,se SWE,FWMF,Leverkusen,26,1992,6,1,180,2.0,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,0,1,8,0.00,0.00,0.00,0.00,0.00,0.17,0.04,0.21,0.17,0.21,Matches,b956af7d
238,Joshua Kimmich,de GER,DFMF,Bayern Munich,23,1995,34,34,3060,34.0,2,13,15,2,0,0,4,0,2.2,2.2,12.2,14.4,128,252,252,0.06,0.38,0.44,0.06,0.44,0.07,0.36,0.42,0.07,0.42,Matches,49296448
239,Davy Klaassen,nl NED,MF,Werder Bremen,25,1993,33,33,2816,31.3,5,4,9,5,0,0,5,0,3.0,3.0,3.6,6.7,28,138,112,0.16,0.13,0.29,0.16,0.29,0.10,0.12,0.21,0.10,0.21,Matches,15fd5593
240,Felix Klaus,de GER,FWMF,Wolfsburg,25,1992,15,5,443,4.9,1,1,2,1,0,0,0,0,1.9,1.9,2.2,4.1,8,9,37,0.20,0.20,0.41,0.20,0.41,0.40,0.44,0.84,0.40,0.84,Matches,aeda1f69
241,Tim Kleindienst,de GER,FW,Freiburg,22,1995,4,2,200,2.2,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.8,2,5,11,0.00,0.00,0.00,0.00,0.00,0.31,0.04,0.35,0.31,0.35,Matches,258a6f4d
242,Lukas Klostermann,de GER,DF,RB Leipzig,22,1996,26,22,2003,22.3,5,1,6,5,0,0,1,0,2.0,2.0,2.0,4.0,43,78,109,0.22,0.04,0.27,0.22,0.27,0.09,0.09,0.18,0.09,0.18,Matches,ca8033cb
243,Lukas Klünter,de GER,DF,Hertha BSC,22,1996,10,7,592,6.6,0,0,0,0,0,0,2,1,0.2,0.2,0.5,0.7,23,15,25,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11,Matches,92948149
244,Robin Knoche,de GER,DF,Wolfsburg,26,1992,31,31,2790,31.0,3,0,3,3,0,0,0,0,1.8,1.8,0.1,1.8,28,129,7,0.10,0.00,0.10,0.10,0.10,0.06,0.00,0.06,0.06,0.06,Matches,6bd5cd5d
245,Törles Knöll,de GER,FWMF,Nürnberg,20,1997,16,2,370,4.1,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,4,4,18,0.24,0.00,0.24,0.24,0.24,0.25,0.02,0.26,0.25,0.26,Matches,b883006f
246,Gregor Kobel,ch SUI,GK,Hoffenheim,20,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,cd59b9df
247,Gregor Kobel,ch SUI,GK,Augsburg,20,1997,16,16,1389,15.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,cd59b9df
248,Robin Koch,de GER,MFDF,Freiburg,22,1996,24,21,1901,21.1,1,0,1,1,0,0,3,0,0.9,0.9,0.4,1.3,5,55,6,0.05,0.00,0.05,0.05,0.05,0.04,0.02,0.06,0.04,0.06,Matches,ea6bc03a
249,Dominik Kohr,de GER,MF,Leverkusen,24,1994,18,10,973,10.8,0,2,2,0,0,0,4,0,1.4,1.4,1.7,3.1,16,53,17,0.00,0.18,0.18,0.00,0.18,0.13,0.16,0.29,0.13,0.29,Matches,0fbecd11
250,Ibrahima Konaté,fr FRA,DF,RB Leipzig,19,1999,28,27,2431,27.0,1,1,2,1,0,0,7,0,1.7,1.7,0.4,2.0,33,108,5,0.04,0.04,0.07,0.04,0.07,0.06,0.01,0.08,0.06,0.08,Matches,5ed9b537
251,Yevhen Konoplyanka,ua UKR,FWMF,Schalke 04,28,1989,13,7,656,7.3,1,1,2,1,0,0,0,1,1.5,1.5,0.9,2.4,36,16,51,0.14,0.14,0.27,0.14,0.27,0.21,0.12,0.33,0.21,0.33,Matches,d9a5d930
252,Pascal Köpke,de GER,FWMF,Hertha BSC,22,1995,7,0,74,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,8,3,5,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30,Matches,3861d9cc
253,Julian Korb,de GER,DF,Hannover 96,26,1992,12,11,1006,11.2,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.5,19,55,44,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches,3dffff26
254,Filip Kosti?,rs SRB,DFFW,Eint Frankfurt,25,1992,34,33,2956,32.8,6,10,16,6,0,0,4,0,4.5,4.5,9.8,14.2,156,140,225,0.18,0.30,0.49,0.18,0.49,0.14,0.30,0.43,0.14,0.43,Matches,b1cd37e6
255,Dawid Kownacki,pl POL,MFFW,Düsseldorf,21,1997,10,7,575,6.4,4,0,4,4,0,0,2,0,1.6,1.6,0.4,2.0,13,10,34,0.63,0.00,0.63,0.63,0.63,0.25,0.07,0.32,0.25,0.32,Matches,be5e1c4c
256,Thomas Kraft,de GER,GK,Hertha BSC,30,1988,4,3,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,bb25c778
257,Andrej Kramari?,hr CRO,MFFW,Hoffenheim,27,1991,30,28,2396,26.6,17,4,21,12,5,6,2,0,21.0,16.3,5.7,22.0,129,128,198,0.64,0.15,0.79,0.45,0.60,0.79,0.22,1.00,0.61,0.83,Matches,603cb947
258,Christoph Kramer,de GER,MF,M'Gladbach,27,1991,18,13,1136,12.6,2,1,3,2,0,0,6,0,1.0,1.0,0.8,1.9,15,72,17,0.16,0.08,0.24,0.16,0.24,0.08,0.07,0.15,0.08,0.15,Matches,496aeede
259,Max Kruse,de GER,FWMF,Werder Bremen,30,1988,32,32,2832,31.5,11,9,20,8,3,3,0,0,10.3,8.0,6.2,14.1,76,214,312,0.35,0.29,0.64,0.25,0.54,0.33,0.20,0.52,0.25,0.45,Matches,f9446dcd
260,Lukas Kübler,de GER,DFMF,Freiburg,25,1992,16,15,1184,13.2,0,2,2,0,0,0,2,0,0.2,0.2,1.1,1.3,9,38,41,0.00,0.15,0.15,0.00,0.15,0.02,0.08,0.10,0.02,0.10,Matches,2a29eb9b
261,Yuya Kubo,jp JPN,FWMF,Nürnberg,24,1993,22,15,1357,15.1,1,0,1,1,0,0,2,0,2.4,2.4,0.8,3.1,30,29,95,0.07,0.00,0.07,0.07,0.07,0.16,0.05,0.21,0.16,0.21,Matches,cba16a46
262,Pierre Kunde,cm CMR,MF,Mainz 05,23,1995,29,23,1909,21.2,0,0,0,0,0,0,5,0,0.9,0.9,0.7,1.6,34,124,10,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.08,0.04,0.08,Matches,9ceb7642
263,Ahmed Kutucu,tr TUR,FWMF,Schalke 04,18,2000,13,3,425,4.7,2,0,2,2,0,0,0,0,1.4,1.4,0.1,1.5,15,4,24,0.42,0.00,0.42,0.42,0.42,0.30,0.02,0.32,0.30,0.32,Matches,beda9675
264,Konrad Laimer,at AUT,MFDF,RB Leipzig,21,1997,29,20,1874,20.8,1,1,2,1,0,0,7,0,2.5,2.5,2.1,4.7,39,101,104,0.05,0.05,0.10,0.05,0.10,0.12,0.10,0.23,0.12,0.23,Matches,c1b7847c
265,Michael Lang,ch SUI,DF,M'Gladbach,27,1991,17,15,1255,13.9,1,0,1,1,0,0,0,0,1.9,1.9,0.4,2.3,23,57,59,0.07,0.00,0.07,0.07,0.07,0.13,0.03,0.16,0.13,0.16,Matches,864db10a
266,Sebastian Langkamp,de GER,DF,Werder Bremen,30,1988,21,15,1414,15.7,0,0,0,0,0,0,4,0,1.2,1.2,0.7,1.9,30,79,5,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.12,0.07,0.12,Matches,74d70fb5
267,Danny Latza,de GER,MF,Mainz 05,28,1989,24,22,1863,20.7,0,3,3,0,0,0,4,0,2.9,2.9,2.0,4.9,22,126,67,0.00,0.14,0.14,0.00,0.14,0.14,0.10,0.24,0.14,0.24,Matches,33b554b7
268,Valentino Lazaro,at AUT,DFFW,Hertha BSC,22,1996,31,31,2741,30.5,3,6,9,3,0,0,6,0,2.1,2.1,6.4,8.6,73,127,168,0.10,0.20,0.30,0.10,0.30,0.07,0.21,0.28,0.07,0.28,Matches,016ff750
269,Mathew Leckie,au AUS,FWMF,Hertha BSC,27,1991,18,10,941,10.5,2,0,2,2,0,0,3,0,2.7,2.7,1.0,3.7,36,33,92,0.19,0.00,0.19,0.19,0.19,0.26,0.09,0.35,0.26,0.35,Matches,b93b7882
270,Tim Leibold,de GER,DF,Nürnberg,24,1993,32,32,2765,30.7,0,2,2,0,0,1,6,1,2.0,1.2,2.7,3.9,85,111,106,0.00,0.07,0.07,0.00,0.07,0.06,0.09,0.15,0.04,0.13,Matches,f2571c91
271,Robert Lewandowski,pl POL,FW,Bayern Munich,29,1988,33,33,2957,32.9,22,7,29,19,3,4,2,0,30.7,27.5,8.9,36.4,79,92,241,0.67,0.21,0.88,0.58,0.79,0.93,0.27,1.21,0.84,1.11,Matches,8d78e732
272,Philipp Lienhart,at AUT,DF,Freiburg,22,1996,14,7,614,6.8,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,7,25,1,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.08,0.07,0.08,Matches,302527b2
273,Davor Lovren,hr CRO,MF,Düsseldorf,19,1998,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,8,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,58007d77
274,Eduard Löwen,de GER,MFFW,Nürnberg,21,1997,22,17,1623,18.0,3,2,5,3,0,0,3,0,3.1,3.1,1.9,5.0,46,98,59,0.17,0.11,0.28,0.17,0.28,0.17,0.11,0.28,0.17,0.28,Matches,70678132
275,Derrick Luckassen,nl NED,DF,Hertha BSC,23,1995,4,2,250,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,14,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,30a09cb5
276,Dodi Lukebakio,be BEL,FWMF,Düsseldorf,20,1997,31,22,1972,21.9,10,3,13,6,4,6,6,0,12.7,8.0,2.2,10.2,72,41,207,0.46,0.14,0.59,0.27,0.41,0.58,0.10,0.68,0.36,0.47,Matches,0c61c77c
277,Fabian Lustenberger,ch SUI,DFMF,Hertha BSC,30,1988,29,24,2172,24.1,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.7,2,67,5,0.00,0.04,0.04,0.00,0.04,0.01,0.02,0.03,0.01,0.03,Matches,a63a995f
278,Andreas Luthe,de GER,GK,Augsburg,31,1987,15,14,1311,14.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,7fe12375
279,Pablo Maffeo,es ESP,DFMF,Stuttgart,21,1997,8,8,597,6.6,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,7,10,32,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.11,0.03,0.11,Matches,5db04597
280,Arne Maier,de GER,MF,Hertha BSC,19,1999,24,23,2064,22.9,0,0,0,0,0,0,2,0,0.8,0.8,1.8,2.7,32,108,40,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12,Matches,ab700320
281,Linton Maina,de GER,FWMF,Hannover 96,19,1999,20,17,1414,15.7,1,3,4,1,0,0,0,0,1.6,1.6,2.7,4.4,61,52,89,0.06,0.19,0.25,0.06,0.25,0.10,0.17,0.28,0.10,0.28,Matches,e5d85da8
282,Yunus Mall?,tr TUR,MFFW,Wolfsburg,26,1992,21,5,701,7.8,1,1,2,0,1,1,0,0,1.9,1.1,1.8,2.9,25,36,45,0.13,0.13,0.26,0.00,0.13,0.24,0.23,0.47,0.14,0.37,Matches,f3722c97
283,Georg Margreitter,at AUT,DF,Nürnberg,29,1988,27,22,2064,22.9,2,0,2,2,0,0,2,0,1.2,1.2,0.3,1.4,18,113,5,0.09,0.00,0.09,0.09,0.09,0.05,0.01,0.06,0.05,0.06,Matches,b5114f85
284,Aarón Martín,es ESP,DF,Mainz 05,21,1997,33,32,2878,32.0,0,3,3,0,0,0,3,0,0.8,0.8,4.9,5.7,115,106,187,0.00,0.09,0.09,0.00,0.09,0.02,0.15,0.18,0.02,0.18,Matches,2f3e911a
285,Javi Martínez,es ESP,MF,Bayern Munich,29,1988,21,16,1309,14.5,3,0,3,3,0,0,3,0,1.5,1.5,0.3,1.9,11,69,15,0.21,0.00,0.21,0.21,0.21,0.11,0.02,0.13,0.11,0.13,Matches,7f97771d
286,Omar Mascarell,es ESP,MF,Schalke 04,25,1993,14,11,993,11.0,0,2,2,0,0,0,2,0,0.2,0.2,0.3,0.5,8,43,1,0.00,0.18,0.18,0.00,0.18,0.02,0.02,0.04,0.02,0.04,Matches,11fd2b75
287,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,21,1997,34,29,2483,27.6,14,2,16,14,0,0,2,0,13.8,13.8,3.2,17.0,44,37,169,0.51,0.07,0.58,0.51,0.58,0.50,0.11,0.62,0.50,0.62,Matches,50e6dc35
288,Christian Mathenia,de GER,GK,Nürnberg,26,1992,22,22,1932,21.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,4a15e95b
289,Rabbi Matondo,wls WAL,FWMF,Schalke 04,17,2000,7,1,189,2.1,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.9,6,3,11,0.00,0.00,0.00,0.00,0.00,0.17,0.26,0.43,0.17,0.43,Matches,33144cc5
290,Philipp Max,de GER,DFMF,Augsburg,24,1993,30,30,2569,28.5,4,2,6,4,0,0,1,0,2.4,2.4,4.9,7.3,63,89,155,0.14,0.07,0.21,0.14,0.21,0.08,0.17,0.25,0.08,0.25,Matches,826e8b63
291,Alexandru Maxim,ro ROU,MFFW,Mainz 05,28,1990,22,3,579,6.4,1,0,1,1,0,0,3,0,1.1,1.1,2.8,3.9,37,48,51,0.16,0.00,0.16,0.16,0.16,0.17,0.44,0.61,0.17,0.61,Matches,61fc9685
292,Weston McKennie,us USA,MFFW,Schalke 04,19,1998,24,19,1746,19.4,1,4,5,1,0,0,6,0,3.0,3.0,2.3,5.3,29,59,88,0.05,0.21,0.26,0.05,0.26,0.16,0.12,0.28,0.16,0.28,Matches,01c3aff5
293,Admir Mehmedi,ch SUI,FWMF,Wolfsburg,27,1991,26,20,1692,18.8,6,5,11,6,0,0,1,0,4.0,4.0,3.6,7.6,36,74,176,0.32,0.27,0.59,0.32,0.59,0.21,0.19,0.41,0.21,0.41,Matches,b500b384
294,Hamza Mendyl,ma MAR,DF,Schalke 04,20,1997,9,7,544,6.0,0,0,0,0,0,0,5,0,0.1,0.1,0.0,0.1,21,15,32,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,f99fe221
295,Virgil Misidjan,nl NED,MFFW,Nürnberg,25,1993,23,17,1543,17.1,1,1,2,1,0,0,5,0,2.5,2.5,0.9,3.4,62,39,135,0.06,0.06,0.12,0.06,0.12,0.14,0.05,0.20,0.14,0.20,Matches,09bcc566
296,Maximilian Mittelstädt,de GER,DFMF,Hertha BSC,21,1997,25,20,1804,20.0,1,1,2,1,0,0,3,1,1.3,1.3,1.8,3.2,34,68,94,0.05,0.05,0.10,0.05,0.10,0.07,0.09,0.16,0.07,0.16,Matches,88d4144a
297,Kevin Möhwald,de GER,MF,Werder Bremen,25,1993,23,7,873,9.7,3,1,4,3,0,0,2,0,1.0,1.0,0.9,1.9,11,56,39,0.31,0.10,0.41,0.31,0.41,0.10,0.09,0.19,0.10,0.19,Matches,a5ce09f2
298,Niklas Moisander,fi FIN,DF,Werder Bremen,32,1985,30,30,2637,29.3,0,0,0,0,0,0,7,1,0.4,0.4,1.0,1.3,45,197,6,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05,Matches,00844823
299,Alfredo Morales,us USA,MF,Düsseldorf,28,1990,23,16,1532,17.0,1,1,2,1,0,0,6,0,1.0,1.0,1.1,2.1,12,60,23,0.06,0.06,0.12,0.06,0.12,0.06,0.07,0.12,0.06,0.12,Matches,ff45add5
300,Jan Morávek,cz CZE,MF,Augsburg,28,1989,13,7,757,8.4,0,2,2,0,0,0,1,0,0.2,0.2,0.6,0.9,5,28,7,0.00,0.24,0.24,0.00,0.24,0.03,0.08,0.10,0.03,0.10,Matches,e7d22eae
301,Lukas Mühl,de GER,DF,Nürnberg,21,1997,31,31,2790,31.0,1,0,1,1,0,0,4,0,1.0,1.0,0.8,1.8,14,70,5,0.03,0.00,0.03,0.03,0.03,0.03,0.02,0.06,0.03,0.06,Matches,6b32d0a6
302,Nordi Mukiele,fr FRA,DF,RB Leipzig,20,1997,19,14,1225,13.6,1,1,2,1,0,0,3,0,0.4,0.4,1.6,2.1,40,75,43,0.07,0.07,0.15,0.07,0.15,0.03,0.12,0.15,0.03,0.15,Matches,ac73ec79
303,Florian Müller,de GER,GK,Mainz 05,20,1997,24,24,2160,24.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,cbac6ec9
304,Nicolai Müller,de GER,MFFW,Hannover 96,30,1987,14,11,899,10.0,3,0,3,3,0,0,2,0,2.4,2.4,0.8,3.2,19,21,48,0.30,0.00,0.30,0.30,0.30,0.24,0.08,0.32,0.24,0.32,Matches,5e1df051
305,Nicolai Müller,de GER,FWMF,Eint Frankfurt,30,1987,7,3,217,2.4,2,0,2,2,0,0,1,0,0.7,0.7,0.1,0.8,4,5,7,0.83,0.00,0.83,0.83,0.83,0.27,0.04,0.32,0.27,0.32,Matches,5e1df051
306,Thomas Müller,de GER,MFFW,Bayern Munich,28,1989,32,28,2378,26.4,6,9,15,6,0,0,1,0,9.3,9.3,10.6,19.9,56,141,320,0.23,0.34,0.57,0.23,0.57,0.35,0.40,0.75,0.35,0.75,Matches,3c6089ab
307,Florent Muslija,xk KVX,MFFW,Hannover 96,20,1998,17,6,679,7.5,2,0,2,2,0,0,1,0,1.2,1.2,0.7,2.0,28,30,51,0.27,0.00,0.27,0.27,0.27,0.16,0.10,0.26,0.16,0.26,Matches,ae961785
308,Yvon Mvogo,ch SUI,GK,RB Leipzig,24,1994,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,dc29b608
309,Phillipp Mwene,at AUT,DFMF,Mainz 05,24,1994,6,2,274,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.4,5,13,12,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.12,0.01,0.12,Matches,2ff76adc
310,Obite N'Dicka,fr FRA,DF,Eint Frankfurt,18,1999,27,24,2304,25.6,1,1,2,1,0,0,3,0,1.1,1.1,0.1,1.3,30,105,9,0.04,0.04,0.08,0.04,0.08,0.04,0.01,0.05,0.04,0.05,Matches,441197b8
