Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
478,Oier Sanjurjo,es ESP,DFMF,Osasuna,26,1986,31,25,2311,25.7,0,0,0,0,0,0,12,0,0.00,0.00,0.00,0.00,0.00,Matches,466824fb
479,Roque Santa Cruz,py PAR,FW,Málaga,30,1981,31,15,1617,18.0,9,1,10,9,0,0,2,0,0.50,0.06,0.56,0.50,0.56,Matches,7f2107eb
480,André Santos,pt POR,MF,La Coruña,23,1989,13,4,346,3.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,4e6642e1
481,Cristian S?punaru,ro ROU,DF,Zaragoza,28,1984,29,29,2550,28.3,2,0,2,2,0,0,19,1,0.07,0.00,0.07,0.07,0.07,Matches,906d58bc
482,Pablo Sarabia,es ESP,FWMF,Getafe,20,1992,13,3,432,4.8,1,0,1,1,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches,9744ff80
483,Lluís Sastre,es ESP,MF,Valladolid,26,1986,29,13,1392,15.5,1,0,1,1,0,0,10,0,0.06,0.00,0.06,0.06,0.06,Matches,5f186f5c
484,Javier Saviola,ar ARG,FW,Málaga,30,1981,27,19,1542,17.1,8,3,11,8,0,0,1,0,0.47,0.18,0.64,0.47,0.64,Matches,de544fdb
485,Henrique Sereno,pt POR,DF,Valladolid,27,1985,20,19,1671,18.6,1,0,1,1,0,0,6,1,0.05,0.00,0.05,0.05,0.05,Matches,70b198d8
486,Sergio,es ESP,MF,Betis,19,1992,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6c6e9460
487,Salva Sevilla,es ESP,MF,Betis,28,1984,17,15,1078,12.0,2,2,4,2,0,0,3,0,0.17,0.17,0.33,0.17,0.33,Matches,75bd85ea
488,Masoud Shojaei,ir IRN,MF,Osasuna,28,1984,14,2,418,4.6,1,0,1,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,Matches,a898d91e
489,Francisco Silva,cl CHI,DFMF,Osasuna,26,1986,16,14,1301,14.5,1,1,2,1,0,0,3,1,0.07,0.07,0.14,0.07,0.14,Matches,11d68e60
490,Sílvio,pt POR,DF,La Coruña,24,1987,17,16,1340,14.9,2,0,2,2,0,0,2,1,0.13,0.00,0.13,0.13,0.13,Matches,ec6e2549
491,Sílvio,pt POR,DF,Atlético Madrid,24,1987,1,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ec6e2549
492,Guilherme Siqueira,br BRA,DFMF,Granada,26,1986,35,35,2986,33.2,6,2,8,0,6,7,8,1,0.18,0.06,0.24,0.00,0.06,Matches,3770a135
493,Sisi,es ESP,FWMF,Osasuna,26,1986,11,11,781,8.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,add7ec92
