Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
329,Tripy Makonda,fr FRA,DF,Brest,22,1990,7,6,549,6.1,0,1,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches,0713cf26
330,Jean Makoun,cm CMR,MF,Rennes,29,1983,28,28,2395,26.6,2,3,5,2,0,0,3,1,0.08,0.11,0.19,0.08,0.19,Matches,728c9139
331,Steed Malbranque,fr FRA,MF,Lyon,32,1980,31,30,2484,27.6,2,7,9,1,1,1,5,0,0.07,0.25,0.33,0.04,0.29,Matches,e3df61bc
332,Steve Mandanda,fr FRA,GK,Marseille,27,1985,38,38,3420,38.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,1d2d5cc8
333,Aïssa Mandi,dz ALG,DF,Reims,20,1991,29,27,2461,27.3,2,1,3,2,0,0,2,1,0.07,0.04,0.11,0.07,0.11,Matches,fbd6378b
334,Thomas Mangani,fr FRA,MF,Nancy,25,1987,34,26,2545,28.3,0,5,5,0,0,0,7,0,0.00,0.18,0.18,0.00,0.18,Matches,c801616a
335,Toifilou Maoulida,fr FRA,FW,Bastia,33,1979,31,19,1740,19.3,6,1,7,6,0,0,3,0,0.31,0.05,0.36,0.31,0.36,Matches,9d0e2252
336,Florian Marange,fr FRA,DF,Bordeaux,26,1986,19,15,1379,15.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5e8628cc
337,Sylvain Marchal,fr FRA,DF,Bastia,32,1980,30,30,2403,26.7,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches,149a5e41
338,Marcos,br BRA,FW,Troyes,32,1979,33,12,1375,15.3,3,2,5,2,1,1,3,0,0.20,0.13,0.33,0.13,0.26,Matches,9e9177bb
339,Lucas Mareque,ar ARG,DF,Lorient,29,1983,10,9,772,8.6,1,2,3,1,0,0,0,0,0.12,0.23,0.35,0.12,0.35,Matches,942e2e68
340,Mariano,br BRA,DFMF,Bordeaux,26,1986,32,32,2743,30.5,1,2,3,1,0,0,5,0,0.03,0.07,0.10,0.03,0.10,Matches,e26f559f
