Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38
209,Samuel Grandsir,fr FRA,FWMF,Monaco,21,1996,12,4,469,5.2,0,1,1,0,0,0,1,1,0.2,0.2,2.1,2.3,16,9,74,0.00,0.19,0.19,0.00,0.19,0.04,0.41,0.44,0.04,0.44,Matches,d2448564
210,Clément Grenier,fr FRA,MF,Rennes,27,1991,33,29,2668,29.6,2,5,7,2,0,1,6,0,3.8,2.9,5.3,8.2,41,225,62,0.07,0.17,0.24,0.07,0.24,0.13,0.18,0.31,0.10,0.28,Matches,8b298f56
211,Jérémy Grimm,fr FRA,MF,Strasbourg,31,1987,5,2,168,1.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,1,6,3,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.05,0.02,0.05,Matches,53283127
212,Metehan Güçlü,tr TUR,MF,Paris S-G,19,1999,1,0,17,0.2,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,0,1,3,5.29,0.00,5.29,5.29,5.29,0.92,0.74,1.67,0.92,1.67,Matches,0ee664db
213,Makhtar Gueye,sn SEN,FWMF,Saint-Étienne,20,1997,5,0,50,0.6,1,1,2,1,0,0,0,0,0.2,0.2,0.4,0.6,1,1,8,1.80,1.80,3.60,1.80,3.60,0.33,0.80,1.14,0.33,1.14,Matches,92b1763b
214,Frederic Guilbert,fr FRA,DF,Caen,23,1994,34,33,2916,32.4,1,2,3,1,0,0,10,1,0.3,0.3,2.7,3.1,57,87,86,0.03,0.06,0.09,0.03,0.09,0.01,0.08,0.09,0.01,0.09,Matches,5d8d7454
215,Baptiste Guillaume,be BEL,FW,Nîmes,23,1995,24,15,1183,13.1,2,1,3,2,0,0,4,0,3.3,3.3,0.8,4.1,9,26,61,0.15,0.08,0.23,0.15,0.23,0.25,0.06,0.31,0.25,0.31,Matches,9453d2f4
216,Sehrou Guirassy,gn GUI,FW,Amiens,22,1996,13,13,1111,12.3,3,1,4,3,0,0,0,1,4.1,4.1,1.4,5.5,16,31,93,0.24,0.08,0.32,0.24,0.32,0.34,0.11,0.45,0.34,0.45,Matches,923f4dda
217,Régis Gurtner,fr FRA,GK,Amiens,31,1986,38,38,3420,38.0,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,bc270726
218,Luiz Gustavo,br BRA,MFDF,Marseille,31,1987,30,26,2436,27.1,2,0,2,2,0,0,8,0,2.2,2.2,0.5,2.7,32,108,14,0.07,0.00,0.07,0.07,0.07,0.08,0.02,0.10,0.08,0.10,Matches,82671804
219,Oussama Haddadi,tn TUN,DF,Dijon,26,1992,32,30,2674,29.7,2,2,4,2,0,0,6,1,0.6,0.6,2.7,3.4,95,102,183,0.07,0.07,0.13,0.07,0.13,0.02,0.09,0.11,0.02,0.11,Matches,ec400194
220,Oualid El Hajjam,ma MAR,DFMF,Amiens,27,1991,11,6,544,6.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,10,25,18,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,9f29c204
221,Romain Hamouma,fr FRA,FWMF,Saint-Étienne,31,1987,27,19,1586,17.6,4,4,8,4,0,0,3,1,3.2,3.2,4.4,7.6,59,51,152,0.23,0.23,0.45,0.23,0.45,0.18,0.25,0.43,0.18,0.43,Matches,0b4d8274
222,Féthi Harek,dz ALG,DF,Nîmes,35,1982,3,2,177,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,d880dc16
223,Benjamin Henrichs,de GER,DFMF,Monaco,21,1997,22,21,1824,20.3,1,2,3,1,0,0,3,0,0.4,0.4,2.4,2.9,52,102,135,0.05,0.10,0.15,0.05,0.15,0.02,0.12,0.14,0.02,0.14,Matches,0a89e877
224,Christophe Hérelle,mq MTQ,DF,Nice,25,1992,33,33,2937,32.6,0,0,0,0,0,0,9,1,2.2,2.2,0.3,2.5,16,140,4,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08,Matches,3681cfff
225,Vitorino Hilton,br BRA,DF,Montpellier,40,1977,36,36,3232,35.9,0,2,2,0,0,0,5,1,2.2,2.2,0.8,3.0,12,114,5,0.00,0.06,0.06,0.00,0.06,0.06,0.02,0.08,0.06,0.08,Matches,c4bbea9f
226,Tomáš Hubo?an,sk SVK,DF,Marseille,32,1985,2,0,69,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,97b87472
227,Adrien Hunou,fr FRA,FWMF,Rennes,24,1994,19,14,1240,13.8,7,1,8,7,0,0,1,0,7.7,7.6,0.5,8.1,18,16,78,0.51,0.07,0.58,0.51,0.58,0.56,0.04,0.60,0.55,0.59,Matches,d14229f3
228,Suk Hyun-jun,kr KOR,FW,Reims,27,1991,22,7,793,8.8,3,0,3,3,0,0,3,0,3.3,3.3,0.5,3.8,11,15,46,0.34,0.00,0.34,0.34,0.34,0.38,0.06,0.43,0.38,0.43,Matches,7ffaf233
229,Didier Ibrahim Ndong,ga GAB,MF,Guingamp,24,1994,11,8,744,8.3,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,13,33,12,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03,Matches,885b7aa7
230,Edgar Ié,pt POR,DF,Lille,24,1994,7,1,239,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,7,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,3767b3b7
231,Edgar Ié,pt POR,DF,Nantes,24,1994,9,9,776,8.6,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,7,21,9,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,3767b3b7
232,Jordan Ikoko,cd COD,DF,Guingamp,24,1994,20,19,1707,19.0,0,0,0,0,0,0,3,0,0.2,0.2,1.0,1.2,49,63,73,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches,8ff4872e
233,Jonathan Ikone,fr FRA,MFFW,Lille,20,1998,38,34,2796,31.1,3,9,12,3,0,0,3,0,5.1,5.1,6.2,11.2,112,96,199,0.10,0.29,0.39,0.10,0.39,0.16,0.20,0.36,0.16,0.36,Matches,42eaa028
234,Emmanuel Imorou,bj BEN,DF,Caen,29,1988,16,12,1119,12.4,0,1,1,0,0,0,2,0,0.1,0.1,0.2,0.3,21,23,30,0.00,0.08,0.08,0.00,0.08,0.01,0.01,0.02,0.01,0.02,Matches,3e87d087
235,Wilson Isidor,fr FRA,FW,Monaco,17,2000,1,0,42,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,4,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches,a671316d
236,Christophe Jallet,fr FRA,DF,Nice,34,1983,14,11,885,9.8,1,0,1,1,0,0,3,0,0.5,0.5,0.2,0.7,10,83,46,0.10,0.00,0.10,0.10,0.10,0.05,0.02,0.07,0.05,0.07,Matches,46d50339
237,Nicolas Janvier,fr FRA,MF,Rennes,19,1998,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,22a62523
238,Assil Jaziri,tn TUN,FW,Nice,18,1999,3,0,37,0.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,3,4,6,0.00,0.00,0.00,0.00,0.00,0.82,0.14,0.96,0.82,0.96,Matches,dd73120f
239,Corentin Jean,fr FRA,FWMF,Toulouse,23,1995,19,6,629,7.0,0,0,0,0,0,0,1,0,1.5,1.5,1.5,2.9,17,12,54,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.42,0.21,0.42,Matches,7d9b37bf
240,Benjamin Jeannot,fr FRA,FWMF,Dijon,26,1992,21,19,1436,16.0,2,0,2,2,0,0,3,0,3.5,3.5,0.5,4.0,6,45,87,0.13,0.00,0.13,0.13,0.13,0.22,0.03,0.25,0.22,0.25,Matches,2e52206e
241,Jemerson,br BRA,DFMF,Monaco,25,1992,25,25,2224,24.7,0,1,1,0,0,0,9,1,0.4,0.4,0.3,0.7,10,62,1,0.00,0.04,0.04,0.00,0.04,0.02,0.01,0.03,0.02,0.03,Matches,7cab69b5
242,Jakob Johansson,se SWE,MF,Rennes,28,1990,16,7,712,7.9,1,0,1,1,0,0,0,0,0.6,0.6,0.5,1.0,10,38,3,0.13,0.00,0.13,0.13,0.13,0.07,0.06,0.13,0.07,0.13,Matches,e4a26a91
243,Karl-Johan Johnsson,se SWE,GK,Guingamp,28,1990,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,a56bd2ee
244,Evens Joseph,fr FRA,MFFW,Caen,19,1999,13,2,340,3.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,11,4,38,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches,acde3581
245,Vukašin Jovanovi?,rs SRB,DF,Bordeaux,22,1996,16,15,1377,15.3,0,0,0,0,0,0,7,1,0.2,0.2,0.0,0.3,11,72,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,0eb03d5b
246,Stevan Joveti?,me MNE,MFFW,Monaco,28,1989,8,4,399,4.4,2,0,2,2,0,0,1,0,2.2,2.2,0.5,2.8,7,14,17,0.45,0.00,0.45,0.45,0.45,0.51,0.12,0.63,0.51,0.63,Matches,f36c432f
247,Nathaël Julan,fr FRA,FWMF,Guingamp,22,1996,10,3,434,4.8,0,0,0,0,0,0,1,0,1.9,1.9,0.5,2.4,5,11,31,0.00,0.00,0.00,0.00,0.00,0.39,0.11,0.49,0.39,0.49,Matches,39901146
248,Christopher Jullien,fr FRA,DF,Toulouse,25,1993,34,34,3015,33.5,1,0,1,1,0,0,8,0,3.1,3.1,1.2,4.3,10,124,11,0.03,0.00,0.03,0.03,0.03,0.09,0.04,0.13,0.09,0.13,Matches,f323d995
249,Sory Kaba,gn GUI,FWMF,Dijon,23,1995,9,2,232,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,2,6,28,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16,Matches,d29202c2
250,Samuel Kalu,ng NGA,FW,Bordeaux,20,1997,21,14,1281,14.2,3,2,5,3,0,1,3,1,3.4,2.6,4.8,7.4,62,49,134,0.21,0.14,0.35,0.21,0.35,0.24,0.34,0.58,0.18,0.52,Matches,b8d22478
251,François Kamano,gn GUI,FWMF,Bordeaux,22,1996,37,29,2561,28.5,10,1,11,6,4,4,6,0,9.8,6.5,3.1,9.6,109,75,221,0.35,0.04,0.39,0.21,0.25,0.34,0.11,0.45,0.23,0.34,Matches,81d3318f
252,Boubacar Kamara,fr FRA,DF,Marseille,18,1999,31,27,2411,26.8,1,0,1,1,0,0,6,0,1.0,1.0,0.5,1.4,19,88,7,0.04,0.00,0.04,0.04,0.04,0.04,0.02,0.05,0.04,0.05,Matches,cc77354e
253,Hassane Kamara,ci CIV,DFFW,Reims,24,1994,16,9,926,10.3,0,0,0,0,0,0,1,0,0.9,0.9,0.5,1.4,24,31,17,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.13,0.09,0.13,Matches,19a12bed
254,Wilfried Kanga,ci CIV,FW,Angers,20,1998,18,4,493,5.5,2,0,2,2,0,0,3,0,2.2,2.2,0.2,2.5,7,4,46,0.37,0.00,0.37,0.37,0.37,0.41,0.04,0.45,0.41,0.45,Matches,b4c816a9
255,Yann Karamoh,fr FRA,FW,Bordeaux,20,1998,22,13,1224,13.6,3,1,4,3,0,0,2,0,4.3,4.3,2.3,6.6,59,46,102,0.22,0.07,0.29,0.22,0.29,0.32,0.17,0.49,0.32,0.49,Matches,8b66d9cc
256,Eiji Kawashima,jp JPN,GK,Strasbourg,35,1983,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,a4527d33
257,Thilo Kehrer,de GER,DF,Paris S-G,21,1996,27,19,1902,21.1,1,2,3,1,0,0,4,0,2.2,2.2,0.5,2.8,31,91,44,0.05,0.09,0.14,0.05,0.14,0.11,0.02,0.13,0.11,0.13,Matches,51dbeea9
258,Jules Keita,gn GUI,FWMF,Dijon,20,1998,17,2,456,5.1,2,1,3,2,0,0,3,0,2.1,2.1,0.7,2.8,25,17,63,0.39,0.20,0.59,0.39,0.59,0.42,0.13,0.55,0.42,0.55,Matches,8c955557
259,Christophe Kerbrat,fr FRA,DF,Guingamp,31,1986,25,25,2095,23.3,0,0,0,0,0,0,3,1,0.1,0.1,0.2,0.3,10,75,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Matches,0515a4cb
260,Saîf-Eddine Khaoui,tn TUN,MFFW,Caen,23,1995,25,17,1353,15.0,3,1,4,3,0,0,0,0,1.7,1.7,0.6,2.4,21,56,60,0.20,0.07,0.27,0.20,0.27,0.11,0.04,0.16,0.11,0.16,Matches,796b1c41
261,Wahbi Khazri,tn TUN,FWMF,Saint-Étienne,27,1991,32,32,2817,31.3,13,6,19,9,4,4,10,1,12.4,9.2,6.9,16.1,80,120,235,0.42,0.19,0.61,0.29,0.48,0.40,0.22,0.62,0.29,0.52,Matches,2677a1de
262,Presnel Kimpembe,fr FRA,DF,Paris S-G,22,1995,24,23,2005,22.3,0,1,1,0,0,0,4,1,0.4,0.4,0.6,1.1,23,92,6,0.00,0.04,0.04,0.00,0.04,0.02,0.03,0.05,0.02,0.05,Matches,aef6e670
263,Djégui Koita,fr FRA,DF,Guingamp,18,1999,2,1,173,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,b1adaefa
264,Randal Kolo Muani,fr FRA,FW,Nantes,19,1998,6,1,122,1.4,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,3,4,15,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.36,Matches,c0b3669f
265,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,26,1991,36,35,3184,35.4,3,3,6,3,0,0,7,0,2.5,2.5,0.9,3.4,43,148,56,0.08,0.08,0.17,0.08,0.17,0.07,0.03,0.10,0.07,0.10,Matches,ab096c6f
266,Ghislain Konan,ci CIV,DF,Reims,22,1995,20,20,1800,20.0,0,1,1,0,0,0,0,0,0.0,0.0,1.4,1.5,88,87,57,0.00,0.05,0.05,0.00,0.05,0.00,0.07,0.07,0.00,0.07,Matches,6b2c894b
267,Moussa Konaté,sn SEN,FW,Amiens,25,1993,27,21,1876,20.8,7,2,9,5,2,3,2,0,8.3,6.0,2.3,8.2,25,34,133,0.34,0.10,0.43,0.24,0.34,0.40,0.11,0.51,0.29,0.40,Matches,fcbcbd94
268,Kouadio Koné,fr FRA,MF,Toulouse,17,2001,1,1,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches,86574238
269,Lamine Koné,ci CIV,DF,Strasbourg,29,1989,27,23,2152,23.9,1,1,2,1,0,0,2,0,0.7,0.7,0.7,1.4,33,91,6,0.04,0.04,0.08,0.04,0.08,0.03,0.03,0.06,0.03,0.06,Matches,a46472d0
270,Youssouf Koné,ml MLI,DF,Lille,23,1995,20,19,1709,19.0,0,1,1,0,0,0,3,0,0.1,0.1,0.9,1.0,49,95,76,0.00,0.05,0.05,0.00,0.05,0.01,0.05,0.05,0.01,0.05,Matches,e6eadfb8
271,Tomáš Koubek,cz CZE,GK,Rennes,25,1992,33,32,2925,32.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,dc366c36
272,Jules Koundé,fr FRA,DF,Bordeaux,19,1998,37,37,3330,37.0,0,1,1,0,0,0,4,0,1.0,1.0,0.8,1.8,32,149,3,0.00,0.03,0.03,0.00,0.03,0.03,0.02,0.05,0.03,0.05,Matches,4d1666ff
273,Emil Krafth,se SWE,DF,Amiens,23,1994,35,33,2974,33.0,1,1,2,1,0,0,2,0,0.7,0.7,3.2,3.8,53,102,74,0.03,0.03,0.06,0.03,0.06,0.02,0.10,0.12,0.02,0.12,Matches,77cf6852
274,Rene Krhin,si SVN,MF,Nantes,28,1990,16,12,1057,11.7,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,7,42,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04,Matches,9a506145
275,Layvin Kurzawa,fr FRA,DFMF,Paris S-G,25,1992,19,11,1010,11.2,1,2,3,1,0,0,4,0,1.0,1.0,3.1,4.2,18,38,110,0.09,0.18,0.27,0.09,0.27,0.09,0.28,0.37,0.09,0.37,Matches,41e7ef1c
276,Rafa? Kurzawa,pl POL,FW,Amiens,25,1993,11,2,239,2.7,1,0,1,1,0,0,0,0,0.4,0.4,0.2,0.6,2,6,20,0.38,0.00,0.38,0.38,0.38,0.16,0.08,0.24,0.16,0.24,Matches,3d3b0206
277,Enock Kwateng,fr FRA,DF,Nantes,21,1997,30,22,2040,22.7,0,1,1,0,0,0,4,0,0.5,0.5,1.6,2.0,37,114,108,0.00,0.04,0.04,0.00,0.04,0.02,0.07,0.09,0.02,0.09,Matches,4bf69118
278,Grejohn Kyei,fr FRA,FW,Reims,22,1995,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,397ba086
279,Gaëtan Laborde,fr FRA,FW,Bordeaux,24,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches,7cdda3bf
280,Gaëtan Laborde,fr FRA,FWMF,Montpellier,24,1994,36,35,2895,32.2,11,4,15,11,0,0,1,1,9.8,9.8,5.8,15.6,100,95,246,0.34,0.12,0.47,0.34,0.47,0.30,0.18,0.49,0.30,0.49,Matches,7cdda3bf
281,Kenny Lala,fr FRA,DFFW,Strasbourg,26,1991,34,34,3060,34.0,5,9,14,4,1,2,4,0,3.1,1.3,4.8,6.2,132,189,169,0.15,0.26,0.41,0.12,0.38,0.09,0.14,0.23,0.04,0.18,Matches,770d7eb8
282,Mohamed Lamine Diaby,fr FRA,FW,Nice,17,2001,6,2,162,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,12,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13,Matches,15e99107
283,Loïck Landre,fr FRA,DF,Nîmes,26,1992,22,19,1591,17.7,3,0,3,3,0,0,6,1,1.6,1.6,0.0,1.6,6,26,2,0.17,0.00,0.17,0.17,0.17,0.09,0.00,0.09,0.09,0.09,Matches,08082af0
284,Johan Larsson,se SWE,DF,Guingamp,28,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches,fe006f82
285,Paul Lasne,fr FRA,MFDF,Montpellier,29,1989,35,18,1789,19.9,2,0,2,2,0,0,5,0,1.4,1.4,1.7,3.1,28,103,72,0.10,0.00,0.10,0.10,0.10,0.07,0.09,0.16,0.07,0.16,Matches,542cc80f
286,Alexandre Lauray,fr FRA,DF,Bordeaux,21,1997,3,3,257,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,12,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,ae6941ec
287,Armand Lauriente,fr FRA,MF,Rennes,19,1998,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2d22cea7
288,Wesley Lautoa,nc NCL,DFMF,Dijon,30,1987,34,34,3024,33.6,0,0,0,0,0,0,12,1,0.8,0.8,0.2,1.0,46,118,8,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03,Matches,6e5b5a45
289,Mickaël Le Bihan,fr FRA,FW,Nice,28,1990,5,2,204,2.3,1,0,1,0,1,1,2,0,1.3,0.5,0.1,0.6,1,2,12,0.44,0.00,0.44,0.00,0.00,0.57,0.03,0.60,0.22,0.25,Matches,d512db65
290,Damien Le Tallec,fr FRA,MF,Montpellier,28,1990,36,31,2805,31.2,3,0,3,3,0,0,3,0,4.1,4.1,1.1,5.1,9,125,28,0.10,0.00,0.10,0.10,0.10,0.13,0.03,0.16,0.13,0.16,Matches,8f4d116f
291,James Lea Siliki,cm CMR,MFFW,Rennes,22,1996,24,14,1220,13.6,0,3,3,0,0,0,2,0,1.5,1.5,3.5,5.0,37,58,75,0.00,0.22,0.22,0.00,0.22,0.11,0.25,0.37,0.11,0.37,Matches,7cf431a5
292,Rafael Leão,pt POR,FW,Lille,19,1999,24,16,1287,14.3,8,3,11,8,0,0,3,0,4.3,4.3,1.7,6.0,17,17,76,0.56,0.21,0.77,0.56,0.77,0.30,0.12,0.42,0.30,0.42,Matches,20730eae
293,Benjamin Lecomte,fr FRA,GK,Montpellier,27,1991,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2fa2a875
294,Pierre Lees-Melou,fr FRA,MF,Nice,25,1993,30,26,2394,26.6,2,1,3,2,0,0,5,1,3.3,3.3,2.3,5.6,35,143,81,0.08,0.04,0.11,0.08,0.11,0.12,0.09,0.21,0.12,0.21,Matches,f5044e54
295,Jordan Lefort,fr FRA,DF,Amiens,24,1993,23,21,1802,20.0,0,1,1,0,0,0,4,1,0.4,0.4,0.2,0.7,17,56,40,0.00,0.05,0.05,0.00,0.05,0.02,0.01,0.03,0.02,0.03,Matches,c3e4ecbb
296,Lukas Lerager,dk DEN,MF,Bordeaux,25,1993,18,15,1298,14.4,0,1,1,0,0,0,4,0,0.5,0.5,0.5,0.9,18,74,22,0.00,0.07,0.07,0.00,0.07,0.03,0.03,0.06,0.03,0.06,Matches,1b82f8df
297,Igor Lewczuk,pl POL,DF,Bordeaux,33,1985,6,3,449,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,9,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,6b9f2f3e
298,Aaron Leya Iseka,be BEL,FW,Toulouse,20,1997,28,15,1444,16.0,4,0,4,4,0,0,2,1,3.9,3.9,0.5,4.4,15,20,95,0.25,0.00,0.25,0.25,0.25,0.24,0.03,0.27,0.24,0.27,Matches,29ef0f49
299,Dimitri Liénard,fr FRA,MFDF,Strasbourg,30,1988,22,15,1291,14.3,0,2,2,0,0,0,1,0,1.0,1.0,0.9,1.9,35,58,68,0.00,0.14,0.14,0.00,0.14,0.07,0.06,0.13,0.07,0.13,Matches,f7691f63
300,Lucas Lima,br BRA,DFFW,Nantes,26,1991,31,28,2496,27.7,0,4,4,0,0,0,6,0,1.0,1.0,5.0,5.9,83,154,177,0.00,0.14,0.14,0.00,0.14,0.03,0.18,0.21,0.03,0.21,Matches,0f52f925
301,Anthony Limbombe,be BEL,FW,Nantes,24,1994,29,12,1237,13.7,1,1,2,1,0,0,2,0,2.5,2.5,3.3,5.8,53,32,125,0.07,0.07,0.15,0.07,0.15,0.18,0.24,0.42,0.18,0.42,Matches,ccee698e
302,Giovani Lo Celso,ar ARG,MF,Paris S-G,22,1996,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,d7553721
303,Enzo Loiodice,fr FRA,MF,Dijon,17,2000,12,10,850,9.4,0,1,1,0,0,0,4,1,0.2,0.2,0.2,0.4,9,40,5,0.00,0.11,0.11,0.00,0.11,0.02,0.03,0.04,0.02,0.04,Matches,6bca20fe
304,Anthony Lopes,pt POR,GK,Lyon,27,1990,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,f00de885
305,Rony Lopes,pt POR,FWMF,Monaco,22,1995,24,22,1849,20.5,2,2,4,2,0,0,1,0,4.0,4.0,4.7,8.6,74,66,168,0.10,0.10,0.19,0.10,0.19,0.19,0.23,0.42,0.19,0.42,Matches,7c2965bb
306,Cristian López,es ESP,FW,Angers,29,1989,19,2,372,4.1,2,0,2,2,0,1,2,0,2.1,1.3,0.6,1.9,2,6,24,0.48,0.00,0.48,0.48,0.48,0.51,0.15,0.66,0.32,0.47,Matches,c76577a0
307,Maxime Lopez,fr FRA,MF,Marseille,20,1997,32,25,2180,24.2,1,3,4,1,0,0,4,0,0.5,0.5,3.3,3.8,61,268,44,0.04,0.12,0.17,0.04,0.17,0.02,0.14,0.15,0.02,0.15,Matches,20094685
308,Albert Lottin,fr FRA,MFFW,Bordeaux,16,2001,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,934a0957
309,Imran Louza,ma MAR,MF,Nantes,19,1999,1,1,88,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,4,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,e1df6989
310,Hervé Lybohy,ne NIG,DF,Nîmes,35,1983,17,15,1480,16.4,2,0,2,2,0,0,3,0,0.5,0.5,0.0,0.5,8,18,1,0.12,0.00,0.12,0.12,0.12,0.03,0.00,0.03,0.03,0.03,Matches,dc709ab5
311,Yann M'Vila,fr FRA,MF,Saint-Étienne,28,1990,37,37,3258,36.2,0,1,1,0,0,0,5,1,0.4,0.4,1.0,1.5,9,227,8,0.00,0.03,0.03,0.00,0.03,0.01,0.03,0.04,0.01,0.04,Matches,d4133fa1
312,Thiago Maia,br BRA,MF,Lille,21,1997,24,10,1021,11.3,0,1,1,0,0,0,4,0,0.7,0.5,0.5,1.0,7,71,8,0.00,0.09,0.09,0.00,0.09,0.06,0.04,0.10,0.05,0.09,Matches,91e58f66
313,Mike Maignan,fr FRA,GK,Lille,23,1995,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,fcb38f57
314,Josh Maja,ng NGA,FW,Bordeaux,19,1998,7,3,198,2.2,1,0,1,1,0,0,1,0,0.8,0.8,0.1,0.8,1,5,17,0.45,0.00,0.45,0.45,0.45,0.35,0.03,0.38,0.35,0.38,Matches,bc0bfc64
